"gameid","clkTime","roundNum","condition","clickStatus","clickColH","clickColS","clickColL","clickLocS","clickLocL","alt1Status","alt1ColH","alt1ColS","alt1ColL","alt1LocS","alt1LocL","alt2Status","alt2ColH","alt2ColS","alt2ColL","alt2LocS","alt2LocL","targetD1Diff","targetD2Diff","D1D2Diff","outcome","msgTime","role","contents","workerid_uniq","numOutcome","numRawWords","numRawChars","numCleanChars","numCleanWords","source"
"9850-2","1476500778097.0","49","speaker","the purplish purple","330","62","50","3","3","distr2","205","33","50","2","2","distr1","328","16","50","1","1","16","45","32","true","1476500776431.0","speaker","pink","814","1.0","1","4","4","1","pragmatic"
"9850-2","1476500786045.0","50","speaker","yellow .","60","68","50","3","2","distr2","349","81","50","1","3","distr1","274","63","50","2","1","88","64","36","true","1476500784885.0","speaker","yellow","814","1.0","1","6","6","1","pragmatic"
"4285-1","1476500005336.0","1","speaker","mustard green","110","38","50","3","2","distr2","129","61","50","1","1","distr1","79","40","50","2","3","9","9","13","true","1476500001478.0","speaker","the middle green, not the ugly one and not the bright one.","85","1.0","12","45","27","6","pragmatic"
"4285-1","1476500014560.0","2","speaker","not bright pink","122","80","50","2","3","distr2","318","16","50","3","1","distr1","302","79","50","1","2","105","69","21","true","1476500011085.0","speaker","green","85","1.0","1","5","5","1","pragmatic"
"4285-1","1476500034894.0","3","speaker","light purple","261","54","50","2","2","distr1","247","17","50","1","3","distr2","268","19","50","3","1","18","18","5","true","1476500032330.0","speaker","bright purple...almost blue.","85","1.0","3","22","22","4","pragmatic"
"4285-1","1476500045980.0","4","speaker","brightness","108","78","50","1","2","distr2","57","33","50","2","1","distr1","18","26","50","3","3","52","24","28","true","1476500045363.0","speaker","lime","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500055063.0","5","speaker","brighest","84","1","50","2","3","distr1","131","22","50","3","2","distr2","35","89","50","1","1","21","31","41","true","1476500052645.0","speaker","gray","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500064854.0","6","speaker","brown","20","15","50","2","2","distr2","32","94","50","1","1","distr1","284","22","50","3","3","25","26","49","true","1476500062715.0","speaker","brownish","85","1.0","1","8","8","1","pragmatic"
"4285-1","1476500079876.0","7","speaker","teal","245","67","50","3","3","distr2","302","54","50","1","1","distr1","223","72","50","2","2","12","23","26","true","1476500076335.0","speaker","darker blue one","85","1.0","3","13","13","3","pragmatic"
"4285-1","1476500109939.0","8","speaker","blue green","165","38","50","2","1","distr1","139","50","50","1","3","distr2","81","27","50","3","2","14","18","14","true","1476500106845.0","speaker","ask","85","1.0","1","3","3","1","pragmatic"
"4285-1","1476500121128.0","9","speaker","more brown ~ greenish","119","59","50","1","2","distr2","100","14","50","3","1","distr1","311","35","50","2","3","84","22","51","true","1476500119253.0","speaker","brite green","85","1.0","2","10","10","2","pragmatic"
"4285-1","1476500159935.0","10","speaker","brown with a <unk>","44","18","50","3","2","distr2","35","62","50","1","1","distr1","53","22","50","2","3","5","17","18","true","1476500150867.0","speaker","eeek...okay the darker of the kinda browns the one with less green in it","85","1.0","14","56","37","8","pragmatic"
"4285-1","1476500204245.0","11","speaker","less gray","173","10","50","2","2","distr2","19","40","50","3","1","distr1","191","5","50","1","3","8","32","27","true","1476500202485.0","speaker","less gray","85","1.0","2","8","8","2","pragmatic"
"4285-1","1476500226804.0","12","speaker","no worries , choose the grey , greenish ~ lighter ~ darker color","51","23","50","2","3","distr2","39","4","50","3","1","distr1","143","12","50","1","2","17","16","15","true","1476500220102.0","speaker","the tannish one not gray or green","85","1.0","7","27","19","4","pragmatic"
"4285-1","1476500234933.0","13","speaker","navy","240","31","50","1","3","distr1","247","93","50","2","1","distr2","77","62","50","3","2","17","67","100","true","1476500233590.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500244240.0","14","speaker","blue","222","43","50","2","1","distr2","136","92","50","1","2","distr1","264","40","50","3","3","15","64","67","true","1476500241430.0","speaker","blue","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500252088.0","15","speaker","lavender <unk>","283","31","50","1","2","distr2","19","65","50","3","1","distr1","243","6","50","2","3","19","40","31","true","1476500250725.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500287974.0","16","speaker","darker shade of any of the sun color","350","29","50","3","2","distr2","179","31","50","1","1","distr1","10","30","50","2","3","10","52","43","true","1476500285918.0","speaker","yes","85","1.0","1","3","3","1","pragmatic"
"4285-1","1476500300789.0","17","speaker","green","118","87","50","1","1","distr2","27","51","50","3","3","distr1","152","66","50","2","2","15","54","50","true","1476500296200.0","speaker","lime green","85","1.0","2","9","9","2","pragmatic"
"4285-1","1476500338351.0","18","speaker","the muted blue square","167","64","50","2","1","distr2","166","35","50","3","3","distr1","178","43","50","1","2","12","10","7","true","1476500334347.0","speaker","so not the blue one...yes","85","1.0","5","18","10","3","pragmatic"
"4285-1","1476500346584.0","19","speaker","purple , not almost blue","288","71","50","3","2","distr1","258","87","50","1","3","distr2","230","82","50","2","1","15","19","7","true","1476500344750.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500364199.0","20","speaker","bright green","112","80","50","3","3","distr1","95","45","50","1","1","distr2","105","0","50","2","2","12","38","30","true","1476500359760.0","speaker","lime, not the darker green","85","1.0","5","21","15","3","pragmatic"
"4285-1","1476500427529.0","21","speaker","reddish one","350","14","50","1","3","distr2","6","35","50","3","1","distr1","315","15","50","2","2","8","13","19","true","1476500426528.0","speaker","not purple","85","1.0","2","9","6","1","pragmatic"
"4285-1","1476500448343.0","22","speaker","light grey","90","14","50","2","3","distr2","66","15","50","1","2","distr1","60","0","50","3","1","17","5","17","true","1476500445792.0","speaker","the one that is the most green","85","1.0","7","24","8","2","pragmatic"
"4285-1","1476500459749.0","23","speaker","deep purple / flat","264","26","50","2","3","distr2","105","41","50","3","1","distr1","252","19","50","1","2","5","52","49","true","1476500457943.0","speaker","the one that is the most purple","85","1.0","7","25","9","2","pragmatic"
"4285-1","1476500491575.0","24","speaker","dull green","79","55","50","2","2","distr1","65","49","50","1","1","distr2","70","74","50","3","3","7","9","9","true","1476500490080.0","speaker","greener","85","1.0","1","7","7","1","pragmatic"
"4285-1","1476500500363.0","25","speaker","purple","268","21","50","1","1","distr1","199","10","50","2","3","distr2","21","21","50","3","2","19","28","24","true","1476500498545.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500508053.0","26","speaker","grey","94","2","50","3","3","distr1","325","51","50","2","2","distr2","92","30","50","1","1","32","23","68","true","1476500506255.0","speaker","gray","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500525880.0","27","speaker","mint green","143","74","50","3","1","distr2","159","47","50","2","3","target","100","57","50","1","2","9","18","14","false","1476500520665.0","speaker","eeek, brite green","85","0.0","3","14","14","3","pragmatic"
"4285-1","1476500552041.0","28","speaker","frog ~ no green , airport seahawks one .","142","27","50","1","3","distr1","190","25","50","2","1","distr2","285","62","50","3","2","21","49","28","true","1476500549233.0","speaker","green not the blue one","85","1.0","5","18","12","3","pragmatic"
"4285-1","1476500567484.0","29","speaker","the grayish blue / blue","175","31","50","2","2","distr2","14","66","50","3","3","distr1","187","83","50","1","1","15","50","56","true","1476500565700.0","speaker","not the sky blue but the darker one","85","1.0","8","28","16","4","pragmatic"
"4285-1","1476500580865.0","30","speaker","blue ~ purpley","291","49","50","3","1","distr1","248","21","50","1","2","distr2","125","56","50","2","3","17","92","53","true","1476500575045.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500598566.0","31","speaker","brown","37","27","50","3","2","distr1","282","81","50","2","1","distr2","23","84","50","1","3","54","22","52","true","1476500595585.0","speaker","yuck, not purple or bright orange","85","1.0","6","27","22","4","pragmatic"
"4285-1","1476500620471.0","32","speaker","green","100","28","50","1","2","distr1","123","10","50","3","1","distr2","289","23","50","2","3","13","59","34","true","1476500611313.0","speaker","briter green","85","1.0","2","11","11","2","pragmatic"
"4285-1","1476500641499.0","33","speaker","stormy","89","13","50","1","1","distr2","271","28","50","3","3","distr1","339","70","50","2","2","50","47","25","true","1476500628530.0","speaker","green","85","1.0","1","5","5","1","pragmatic"
"4285-1","1476500654120.0","34","speaker","purplish girly","313","39","50","1","2","distr2","318","25","50","2","3","distr1","334","63","50","3","1","12","6","13","true","1476500650922.0","speaker","brite purple","85","1.0","2","11","11","2","pragmatic"
"4285-1","1476500679323.0","35","speaker","orange-ish","28","47","50","3","3","distr1","17","64","50","1","2","distr2","183","52","50","2","1","13","43","52","true","1476500673277.0","speaker","dull orange, not the dark brite orange","85","1.0","7","31","25","5","pragmatic"
"4285-1","1476500698524.0","36","speaker","blue more blueish","176","15","50","3","2","distr2","159","96","50","2","3","distr1","189","50","50","1","1","12","32","34","true","1476500692977.0","speaker","the blue with a lot of gray","85","1.0","7","21","11","3","pragmatic"
"4285-1","1476500716965.0","37","speaker","green","140","51","50","2","1","distr1","258","73","50","1","2","distr2","174","95","50","3","3","65","22","66","true","1476500708934.0","speaker","dark","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500723560.0","38","speaker","blue","222","96","50","1","3","distr1","286","49","50","3","1","distr2","147","28","50","2","2","19","50","47","true","1476500722355.0","speaker","blue","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500737053.0","39","speaker","grey like a clear brown","204","9","50","1","2","distr2","226","34","50","2","1","distr1","198","30","50","3","3","10","16","18","true","1476500735700.0","speaker","gray","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500754523.0","40","speaker","green","231","81","50","3","3","distr1","355","84","50","1","1","distr2","148","99","50","2","2","47","75","87","true","1476500742802.0","speaker","blue","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500765556.0","41","speaker","purple","304","38","50","3","3","distr2","140","95","50","1","1","distr1","22","49","50","2","2","39","94","60","true","1476500761035.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500820574.0","43","speaker","not the greenish blue","217","42","50","2","2","distr1","187","75","50","3","3","distr2","237","81","50","1","1","32","22","53","true","1476500816395.0","speaker","not royal or sky, but the other one","85","1.0","8","27","11","3","pragmatic"
"4285-1","1476500845083.0","44","speaker","not very bright ' <unk> , least pink","283","34","50","2","2","distr1","249","30","50","3","3","distr2","322","23","50","1","1","11","12","18","true","1476500836655.0","speaker","purple (not the roseish one)","85","1.0","5","22","16","3","pragmatic"
"4285-1","1476500856840.0","45","speaker","bright blue","244","77","50","2","2","distr2","220","29","50","1","1","distr1","277","77","50","3","3","13","23","24","true","1476500854925.0","speaker","almost done...royal","85","1.0","2","15","15","3","pragmatic"
"4285-1","1476500917685.0","46","speaker","dull beige ~ they most like <unk> color of an <unk>","76","52","50","1","3","distr2","54","51","50","2","2","distr1","73","70","50","3","1","6","11","13","true","1476500914574.0","speaker","greener","85","1.0","1","7","7","1","pragmatic"
"4285-1","1476500927695.0","47","speaker","purple","289","38","50","2","3","distr2","329","59","50","3","1","distr1","315","60","50","1","2","9","15","8","true","1476500926100.0","speaker","purple","85","1.0","1","6","6","1","pragmatic"
"4285-1","1476500935753.0","48","speaker","blue ~ cyan","173","94","50","3","2","distr2","24","92","50","2","3","distr1","64","85","50","1","1","34","63","50","true","1476500933492.0","speaker","blue","85","1.0","1","4","4","1","pragmatic"
"4285-1","1476500948668.0","49","speaker","not the bright green , not jade color","151","68","50","1","1","distr2","358","66","50","3","3","distr1","73","98","50","2","2","24","78","75","true","1476500943735.0","speaker","green","85","1.0","1","5","5","1","pragmatic"
"4285-1","1476500966669.0","50","speaker","the most blue","188","73","50","3","1","distr2","210","31","50","2","2","distr1","8","92","50","1","3","58","24","46","true","1476500963895.0","speaker","thank you! only missed one. Sky blue.","85","1.0","7","28","21","5","pragmatic"
"7435-7","1476500253733.0","1","speaker","blueish .. yes","303","21","50","1","2","target","257","23","50","3","3","distr1","270","43","50","2","1","10","11","14","false","1476500248028.0","speaker","color of eeyore","546","0.0","3","13","11","2","pragmatic"
