,Usage,Condition,Language
34925,0,closer/close,English
34926,0,equal/far,English
34927,0,further/split,English
34928,0,closer/close,English
34929,0,equal/far,English
34930,0,closer/close,English
34931,0,closer/close,English
34932,0,further/split,English
34933,0,equal/far,English
34934,0,further/split,English
34935,1,closer/close,English
34936,0,closer/close,English
34937,0,further/split,English
34938,0,further/split,English
34939,0,closer/close,English
34940,0,equal/far,English
34941,0,equal/far,English
34942,0,equal/far,English
34943,0,closer/close,English
34944,0,further/split,English
34945,0,equal/far,English
34946,0,closer/close,English
34947,0,further/split,English
34948,0,closer/close,English
34949,0,closer/close,English
34950,0,closer/close,English
34951,0,closer/close,English
34952,0,equal/far,English
34953,0,further/split,English
34954,0,further/split,English
34955,0,further/split,English
34956,0,further/split,English
34957,0,further/split,English
34958,0,further/split,English
34959,0,further/split,English
34960,0,equal/far,English
34961,0,equal/far,English
34962,0,closer/close,English
34963,0,further/split,English
34964,0,further/split,English
34965,0,further/split,English
34966,1,closer/close,English
34967,0,equal/far,English
34968,0,further/split,English
34969,0,equal/far,English
34970,0,further/split,English
34971,0,equal/far,English
34972,0,equal/far,English
34973,0,equal/far,English
34974,0,closer/close,English
34975,0,closer/close,English
34976,0,closer/close,English
34977,0,equal/far,English
34978,0,further/split,English
34979,0,closer/close,English
34980,0,closer/close,English
34981,0,equal/far,English
34982,0,further/split,English
34983,0,equal/far,English
34984,0,equal/far,English
34985,0,further/split,English
34986,0,further/split,English
34987,0,further/split,English
34988,0,further/split,English
34989,1,closer/close,English
34990,0,equal/far,English
34991,0,equal/far,English
34992,0,equal/far,English
34993,1,closer/close,English
34994,0,equal/far,English
34995,0,closer/close,English
34996,0,further/split,English
34997,1,closer/close,English
34998,0,closer/close,English
34999,0,further/split,English
35000,1,closer/close,English
35001,0,closer/close,English
35002,0,further/split,English
35003,0,further/split,English
35004,0,further/split,English
35005,0,equal/far,English
35006,0,closer/close,English
35007,0,further/split,English
35008,0,equal/far,English
35009,0,equal/far,English
35010,0,closer/close,English
35011,0,further/split,English
35012,0,closer/close,English
35013,0,closer/close,English
35014,1,further/split,English
35015,0,further/split,English
35016,0,further/split,English
35017,0,further/split,English
35018,0,equal/far,English
35019,0,further/split,English
35020,0,closer/close,English
35021,0,further/split,English
35022,0,equal/far,English
35023,0,further/split,English
35024,0,equal/far,English
35025,1,closer/close,English
35026,0,closer/close,English
35027,0,further/split,English
35028,0,further/split,English
35029,0,further/split,English
35030,0,further/split,English
35031,0,closer/close,English
35032,0,closer/close,English
35033,0,further/split,English
35034,0,equal/far,English
35035,0,equal/far,English
35036,0,further/split,English
35037,0,equal/far,English
35038,1,closer/close,English
35039,0,equal/far,English
35040,1,closer/close,English
35041,0,further/split,English
35042,1,further/split,English
35043,0,further/split,English
35044,0,equal/far,English
35045,0,equal/far,English
35046,1,closer/close,English
35047,1,closer/close,English
35048,0,equal/far,English
35049,0,further/split,English
35050,1,closer/close,English
35051,0,further/split,English
35052,1,closer/close,English
35053,0,further/split,English
35054,0,further/split,English
35055,0,closer/close,English
35056,1,closer/close,English
35057,0,closer/close,English
35058,0,closer/close,English
35059,1,closer/close,English
35060,0,equal/far,English
35061,1,further/split,English
35062,0,equal/far,English
35063,1,further/split,English
35064,0,equal/far,English
35065,0,further/split,English
35066,0,equal/far,English
35067,0,equal/far,English
35068,0,closer/close,English
35069,0,equal/far,English
35070,1,closer/close,English
35071,1,closer/close,English
35072,0,closer/close,English
35073,0,equal/far,English
35074,1,equal/far,English
35075,1,further/split,English
35076,1,closer/close,English
35077,0,further/split,English
35078,0,further/split,English
35079,0,equal/far,English
35080,0,equal/far,English
35081,0,equal/far,English
35082,0,equal/far,English
35083,0,further/split,English
35084,0,further/split,English
35085,0,further/split,English
35086,0,further/split,English
35087,0,further/split,English
35088,0,closer/close,English
35089,0,further/split,English
35090,0,further/split,English
35091,0,closer/close,English
35092,0,closer/close,English
35093,0,equal/far,English
35094,0,equal/far,English
35095,0,closer/close,English
35096,0,closer/close,English
35097,0,closer/close,English
35098,0,closer/close,English
35099,0,closer/close,English
35100,0,closer/close,English
35101,0,equal/far,English
35102,0,equal/far,English
35103,0,equal/far,English
35104,0,equal/far,English
35105,0,further/split,English
35106,0,equal/far,English
35107,0,further/split,English
35108,0,further/split,English
35109,1,closer/close,English
35110,0,equal/far,English
35111,0,equal/far,English
35112,0,closer/close,English
35113,0,closer/close,English
35114,0,equal/far,English
35115,0,closer/close,English
35116,0,equal/far,English
35117,1,closer/close,English
35118,0,closer/close,English
35119,0,equal/far,English
35120,0,closer/close,English
35121,1,further/split,English
35122,0,further/split,English
35123,0,further/split,English
35124,0,further/split,English
35125,1,closer/close,English
35126,0,further/split,English
35127,1,equal/far,English
35128,1,further/split,English
35129,1,further/split,English
35130,0,further/split,English
35131,0,further/split,English
35132,0,further/split,English
35133,0,further/split,English
35134,0,closer/close,English
35135,0,further/split,English
35136,0,further/split,English
35137,0,further/split,English
35138,0,further/split,English
35139,0,closer/close,English
35140,0,closer/close,English
35141,0,equal/far,English
35142,0,equal/far,English
35143,0,closer/close,English
35144,0,equal/far,English
35145,0,closer/close,English
35146,0,closer/close,English
35147,0,equal/far,English
35148,1,closer/close,English
35149,0,equal/far,English
35150,0,equal/far,English
35151,0,closer/close,English
35152,0,equal/far,English
35153,0,equal/far,English
35154,0,closer/close,English
35155,0,further/split,English
35156,0,equal/far,English
35157,1,further/split,English
35158,0,further/split,English
35159,0,further/split,English
35160,1,further/split,English
35161,0,equal/far,English
35162,0,equal/far,English
35163,1,further/split,English
35164,0,closer/close,English
35165,1,closer/close,English
35166,0,equal/far,English
35167,1,further/split,English
35168,0,further/split,English
35169,0,equal/far,English
35170,1,further/split,English
35171,1,closer/close,English
35172,0,closer/close,English
35173,0,closer/close,English
35174,0,further/split,English
35175,0,further/split,English
35176,0,further/split,English
35177,0,equal/far,English
35178,0,further/split,English
35179,0,equal/far,English
35180,0,further/split,English
35181,0,closer/close,English
35182,0,equal/far,English
35183,1,further/split,English
35184,0,closer/close,English
35185,0,equal/far,English
35186,0,further/split,English
35187,0,closer/close,English
35188,0,closer/close,English
35189,0,further/split,English
35190,0,further/split,English
35191,0,equal/far,English
35192,0,further/split,English
35193,0,closer/close,English
35194,0,equal/far,English
35195,0,equal/far,English
35196,0,equal/far,English
35197,0,closer/close,English
35198,0,closer/close,English
35199,0,further/split,English
35200,0,closer/close,English
35201,0,closer/close,English
35202,0,closer/close,English
35203,0,equal/far,English
35204,0,equal/far,English
35205,0,equal/far,English
35206,0,equal/far,English
35207,0,equal/far,English
35208,0,closer/close,English
35209,0,equal/far,English
35210,0,closer/close,English
35211,0,further/split,English
35212,0,equal/far,English
35213,0,equal/far,English
35214,0,further/split,English
35215,0,equal/far,English
35216,0,further/split,English
35217,0,closer/close,English
35218,0,closer/close,English
35219,0,closer/close,English
35220,0,equal/far,English
35221,0,further/split,English
35222,0,equal/far,English
35223,0,further/split,English
35224,0,further/split,English
35225,0,further/split,English
35226,0,further/split,English
35227,0,equal/far,English
35228,0,closer/close,English
35229,0,further/split,English
35230,0,closer/close,English
35231,0,closer/close,English
35232,0,equal/far,English
35233,0,closer/close,English
35234,0,equal/far,English
35235,0,further/split,English
35236,0,further/split,English
35237,0,further/split,English
35238,0,closer/close,English
35239,0,closer/close,English
35240,1,closer/close,English
35241,0,equal/far,English
35242,0,equal/far,English
35243,0,closer/close,English
35244,0,equal/far,English
35245,1,closer/close,English
35246,0,equal/far,English
35247,0,further/split,English
35248,0,closer/close,English
35249,0,equal/far,English
35250,0,equal/far,English
35251,0,closer/close,English
35252,0,equal/far,English
35253,0,further/split,English
35254,0,further/split,English
35255,0,equal/far,English
35256,0,equal/far,English
35257,0,further/split,English
35258,0,equal/far,English
35259,0,further/split,English
35260,1,closer/close,English
35261,0,further/split,English
35262,0,equal/far,English
35263,0,further/split,English
35264,0,closer/close,English
35265,0,further/split,English
35266,0,further/split,English
35267,0,further/split,English
35268,0,further/split,English
35269,0,further/split,English
35270,0,further/split,English
35271,0,further/split,English
35272,0,closer/close,English
35273,0,further/split,English
35274,0,equal/far,English
35275,0,closer/close,English
35276,0,closer/close,English
35277,0,closer/close,English
35278,0,further/split,English
35279,0,equal/far,English
35280,0,closer/close,English
35281,0,further/split,English
35282,0,further/split,English
35283,0,closer/close,English
35284,0,closer/close,English
35285,0,closer/close,English
35286,0,closer/close,English
35287,0,equal/far,English
35288,0,equal/far,English
35289,0,closer/close,English
35290,0,closer/close,English
35291,0,equal/far,English
35292,0,closer/close,English
35293,0,closer/close,English
35294,0,further/split,English
35295,0,equal/far,English
35296,0,closer/close,English
35297,0,closer/close,English
35298,0,closer/close,English
35299,0,equal/far,English
35300,0,further/split,English
35301,0,further/split,English
35302,0,further/split,English
35303,0,closer/close,English
35304,0,equal/far,English
35305,0,further/split,English
35306,0,closer/close,English
35307,0,equal/far,English
35308,0,further/split,English
35309,0,further/split,English
