,Length,Language,roundid
31186,1,English,1033-6.20
31187,1,English,9601-f.16
31188,1,English,9601-f.15
31189,1,English,9601-f.14
31190,1,English,5854-b.9
31191,1,English,5854-b.8
31192,1,English,5854-b.7
31193,1,English,9601-f.13
31194,1,English,5854-b.5
31195,1,English,5854-b.4
31196,1,English,5854-b.3
31197,1,English,5854-b.2
31198,1,English,5854-b.1
31199,1,English,9601-f.12
31200,3,English,9601-f.11
31201,1,English,8154-9.38
31202,1,English,8154-9.39
31203,1,English,8154-9.36
31204,1,English,8154-9.37
31205,1,English,8154-9.34
31206,1,English,9601-f.10
31207,1,English,8154-9.32
31208,1,English,8154-9.33
31209,1,English,8154-9.30
31210,1,English,8154-9.31
31211,2,English,3788-d.9
31212,4,English,3788-d.8
31213,1,English,3788-d.7
31214,1,English,3788-d.6
31215,1,English,3788-d.5
31216,5,English,3788-d.4
31217,1,English,3788-d.3
31218,1,English,3788-d.2
31219,1,English,3788-d.1
31220,1,English,6158-c.2
31221,1,English,5854-b.50
31222,1,English,3940-b.13
31223,1,English,3940-b.12
31224,1,English,3940-b.11
31225,2,English,0869-7.5
31226,5,English,0869-7.4
31227,3,English,0869-7.7
31228,1,English,3940-b.10
31229,4,English,0869-7.1
31230,3,English,0869-7.3
31231,2,English,0869-7.2
31232,1,English,6158-c.3
31233,1,English,0869-7.9
31234,6,English,0869-7.8
31235,1,English,8954-7.30
31236,1,English,8954-7.31
31237,1,English,9719-9.13
31238,1,English,8954-7.32
31239,1,English,7584-c.2
31240,1,English,6106-f.13
31241,1,English,6710-f.7
31242,1,English,7584-c.3
31243,1,English,8954-7.34
31244,1,English,3940-b.19
31245,1,English,8954-7.35
31246,1,English,2269-9.46
31247,2,English,7584-c.1
31248,3,English,8367-b.28
31249,1,English,8367-b.29
31250,1,English,8367-b.24
31251,1,English,7584-c.6
31252,1,English,8367-b.26
31253,1,English,8367-b.27
31254,1,English,8367-b.20
31255,1,English,8367-b.21
31256,1,English,8367-b.22
31257,1,English,7584-c.7
31258,1,English,8954-7.38
31259,1,English,7584-c.4
31260,2,English,8954-7.39
31261,1,English,7584-c.5
31262,1,English,6647-7.10
31263,1,English,7029-9.29
31264,1,English,7029-9.28
31265,1,English,7029-9.25
31266,1,English,7029-9.24
31267,1,English,7029-9.27
31268,1,English,7029-9.26
31269,1,English,7029-9.21
31270,1,English,7029-9.20
31271,1,English,7029-9.23
31272,1,English,7029-9.22
31273,1,English,7277-5.28
31274,1,English,7277-5.29
31275,1,English,2344-0.29
31276,1,English,2344-0.28
31277,1,English,2344-0.23
31278,1,English,2344-0.22
31279,1,English,2344-0.21
31280,1,English,7277-5.23
31281,1,English,2344-0.27
31282,1,English,2344-0.26
31283,1,English,2344-0.25
31284,1,English,2344-0.24
31285,3,English,0022-7.8
31286,1,English,0022-7.9
31287,3,English,0022-7.6
31288,1,English,0022-7.7
31289,1,English,0022-7.4
31290,2,English,0022-7.5
31291,2,English,0022-7.2
31292,2,English,0022-7.3
31293,2,English,0022-7.1
31294,1,English,0599-7.41
31295,1,English,4915-7.24
31296,2,English,2362-3.50
31297,1,English,2010-8.45
31298,2,English,4915-7.25
31299,1,English,2010-8.47
31300,1,English,2010-8.46
31301,1,English,2010-8.41
31302,1,English,2010-8.40
31303,1,English,6649-c.7
31304,1,English,2010-8.43
31305,1,English,6649-c.6
31306,1,English,2010-8.42
31307,1,English,3801-2.20
31308,1,English,6649-c.4
31309,1,English,3498-f.39
31310,1,English,3498-f.38
31311,1,English,3498-f.37
31312,1,English,3498-f.36
31313,1,English,3498-f.35
31314,1,English,3498-f.34
31315,1,English,3498-f.33
31316,1,English,3498-f.32
31317,1,English,3498-f.31
31318,1,English,3498-f.30
31319,1,English,7845-0.42
31320,1,English,7845-0.43
31321,1,English,7845-0.40
31322,1,English,7845-0.41
31323,1,English,7845-0.46
31324,1,English,7845-0.47
31325,1,English,7845-0.44
31326,1,English,7845-0.45
31327,1,English,0082-f.20
31328,1,English,2010-8.49
31329,1,English,7845-0.48
31330,1,English,7845-0.49
31331,1,English,0082-f.24
31332,1,English,7912-7.15
31333,2,English,0082-f.26
31334,1,English,2010-8.48
31335,1,English,2427-e.9
31336,1,English,2427-e.8
31337,1,English,2427-e.7
31338,1,English,2427-e.6
31339,2,English,2427-e.5
31340,1,English,2427-e.4
31341,1,English,2427-e.3
31342,1,English,2427-e.2
31343,1,English,2427-e.1
31344,1,English,4915-7.28
31345,1,English,4915-7.29
31346,1,English,3028-b.18
31347,1,English,3028-b.19
31348,1,English,3028-b.16
31349,1,English,3028-b.17
31350,1,English,3028-b.14
31351,1,English,3028-b.15
31352,1,English,3028-b.12
31353,1,English,3028-b.13
31354,1,English,3028-b.10
31355,1,English,3028-b.11
31356,1,English,6035-4.50
31357,1,English,1470-6.40
31358,1,English,4647-2.18
31359,1,English,4647-2.19
31360,1,English,1470-6.41
31361,1,English,4647-2.10
31362,1,English,4647-2.11
31363,1,English,4647-2.12
31364,1,English,4647-2.13
31365,1,English,4647-2.14
31366,1,English,4647-2.15
31367,1,English,4647-2.16
31368,1,English,4647-2.17
31369,1,English,1470-6.48
31370,1,English,9544-2.19
31371,1,English,9544-2.18
31372,1,English,7611-1.48
31373,1,English,7611-1.49
31374,1,English,5128-f.9
31375,1,English,5128-f.8
31376,1,English,7611-1.42
31377,1,English,7611-1.43
31378,1,English,7611-1.40
31379,1,English,9544-2.12
31380,1,English,9544-2.15
31381,1,English,7611-1.47
31382,2,English,9544-2.17
31383,1,English,9544-2.16
31384,1,English,3801-9.49
31385,1,English,3801-9.48
31386,1,English,2914-3.34
31387,1,English,2914-3.35
31388,2,English,2914-3.32
31389,1,English,2914-3.33
31390,3,English,2914-3.30
31391,3,English,2914-3.31
31392,1,English,3801-9.41
31393,1,English,3801-9.40
31394,1,English,3801-9.43
31395,1,English,3801-9.42
31396,1,English,3801-9.45
31397,1,English,3801-9.44
31398,1,English,3801-9.47
31399,1,English,3801-9.46
31400,1,English,7344-b.1
31401,1,English,5083-e.4
31402,1,English,5083-e.5
31403,1,English,5083-e.6
31404,1,English,5083-e.7
31405,1,English,5083-e.1
31406,1,English,5083-e.2
31407,1,English,5083-e.3
31408,1,English,0662-1.6
31409,1,English,0662-1.7
31410,1,English,0662-1.4
31411,1,English,0662-1.5
31412,1,English,5083-e.8
31413,1,English,5083-e.9
31414,1,English,0662-1.1
31415,1,English,0736-7.18
31416,1,English,0736-7.19
31417,1,English,7344-b.3
31418,1,English,0736-7.14
31419,2,English,0736-7.15
31420,1,English,0736-7.16
31421,2,English,0736-7.17
31422,2,English,0736-7.10
31423,1,English,0736-7.11
31424,1,English,0736-7.12
31425,1,English,0736-7.13
31426,1,English,3466-2.22
31427,4,English,7254-f.48
31428,3,English,7254-f.49
31429,1,English,7254-f.44
31430,1,English,7254-f.45
31431,2,English,7254-f.46
31432,5,English,7254-f.47
31433,1,English,7254-f.40
31434,1,English,7254-f.41
31435,1,English,7254-f.42
31436,1,English,7254-f.43
31437,1,English,7831-a.1
31438,1,English,7831-a.3
31439,3,English,7831-a.2
31440,1,English,7831-a.5
31441,1,English,2166-8.50
31442,1,English,7831-a.4
31443,1,English,9342-d.48
31444,1,English,7831-a.7
31445,1,English,9342-d.49
31446,1,English,7831-a.6
31447,6,English,1406-5.20
31448,1,English,1406-5.21
31449,1,English,1406-5.22
31450,1,English,1406-5.23
31451,1,English,1406-5.24
31452,1,English,1406-5.25
31453,1,English,1406-5.26
31454,1,English,1406-5.27
31455,1,English,1406-5.28
31456,1,English,1406-5.29
31457,1,English,3000-6.47
31458,1,English,3000-6.46
31459,1,English,3000-6.45
31460,1,English,3000-6.44
31461,1,English,7528-f.9
31462,1,English,7528-f.8
31463,1,English,3000-6.41
31464,1,English,3000-6.40
31465,1,English,7528-f.5
31466,1,English,7528-f.4
31467,1,English,7528-f.7
31468,1,English,7528-f.6
31469,1,English,7528-f.1
31470,1,English,7528-f.3
31471,1,English,7528-f.2
31472,1,English,9342-d.42
31473,1,English,7344-b.7
31474,2,English,1473-7.40
31475,1,English,1473-7.41
31476,2,English,1473-7.42
31477,2,English,1473-7.43
31478,2,English,1473-7.44
31479,1,English,1473-7.45
31480,2,English,1473-7.46
31481,1,English,1473-7.47
31482,2,English,1473-7.48
31483,1,English,1473-7.49
31484,1,English,5042-9.5
31485,1,English,5042-9.4
31486,1,English,5042-9.7
31487,1,English,5042-9.6
31488,3,English,5042-9.1
31489,1,English,5042-9.3
31490,1,English,5042-9.2
31491,1,English,5896-6.37
31492,1,English,5896-6.36
31493,1,English,5896-6.35
31494,5,English,5896-6.34
31495,1,English,5042-9.9
31496,1,English,5042-9.8
31497,2,English,5896-6.31
31498,3,English,5896-6.30
31499,1,English,7607-b.48
31500,1,English,7607-b.49
31501,1,English,7607-b.40
31502,1,English,7607-b.41
31503,1,English,7607-b.42
31504,1,English,7607-b.43
31505,2,English,7607-b.44
31506,1,English,7607-b.45
31507,1,English,7607-b.46
31508,1,English,7607-b.47
31509,1,English,4790-c.38
31510,1,English,4790-c.39
31511,1,English,4790-c.36
31512,1,English,4790-c.37
31513,1,English,4790-c.34
31514,1,English,4790-c.35
31515,1,English,4790-c.32
31516,1,English,4790-c.33
31517,1,English,4790-c.30
31518,1,English,4790-c.31
31519,1,English,2971-5.48
31520,1,English,2971-5.49
31521,1,English,2971-5.44
31522,1,English,2971-5.45
31523,1,English,2971-5.46
31524,1,English,2971-5.47
31525,1,English,2971-5.40
31526,1,English,2971-5.41
31527,1,English,2971-5.42
31528,1,English,2971-5.43
31529,1,English,7710-a.9
31530,1,English,7710-a.8
31531,1,English,8270-5.46
31532,2,English,7710-a.1
31533,1,English,7710-a.3
31534,4,English,7710-a.2
31535,1,English,7710-a.5
31536,2,English,7710-a.4
31537,1,English,7710-a.7
31538,1,English,7710-a.6
31539,1,English,5225-2.42
31540,1,English,5225-2.43
31541,1,English,5225-2.40
31542,1,English,5225-2.41
31543,1,English,5225-2.46
31544,1,English,5225-2.47
31545,1,English,5225-2.44
31546,1,English,5225-2.45
31547,1,English,8954-7.27
31548,1,English,8954-7.26
31549,1,English,5225-2.48
31550,1,English,5225-2.49
31551,1,English,8954-7.23
31552,1,English,8954-7.22
31553,1,English,2660-a.21
31554,1,English,8954-7.20
31555,1,English,2641-2.14
31556,1,English,2641-2.15
31557,4,English,2641-2.16
31558,1,English,2641-2.17
31559,1,English,2641-2.10
31560,1,English,2641-2.11
31561,1,English,2641-2.12
31562,1,English,2641-2.13
31563,1,English,6631-5.38
31564,1,English,2641-2.18
31565,1,English,2641-2.19
31566,2,English,3801-2.31
31567,2,English,3801-2.30
31568,2,English,3801-2.33
31569,1,English,3801-2.32
31570,1,English,3801-2.35
31571,1,English,3801-2.34
31572,2,English,3801-2.37
31573,1,English,3801-2.36
31574,1,English,3801-2.39
31575,2,English,3801-2.38
31576,3,English,0106-1.11
31577,2,English,0106-1.10
31578,1,English,0106-1.17
31579,1,English,0106-1.16
31580,1,English,0106-1.15
31581,1,English,0106-1.14
31582,1,English,2965-7.49
31583,1,English,2965-7.48
31584,1,English,2965-7.47
31585,1,English,2965-7.46
31586,1,English,2965-7.45
31587,1,English,2965-7.44
31588,1,English,2965-7.43
31589,1,English,2965-7.42
31590,1,English,2965-7.41
31591,1,English,2965-7.40
31592,1,English,9804-0.21
31593,1,English,9804-0.20
31594,1,English,9804-0.23
31595,1,English,9804-0.22
31596,1,English,9804-0.25
31597,1,English,9804-0.24
31598,1,English,7797-f.48
31599,1,English,7797-f.49
31600,1,English,7797-f.46
31601,1,English,7797-f.47
31602,1,English,7797-f.44
31603,1,English,7797-f.45
31604,1,English,7797-f.42
31605,1,English,7797-f.43
31606,1,English,7797-f.40
31607,1,English,7797-f.41
31608,1,English,5532-5.50
31609,1,English,0239-7.26
31610,1,English,9342-d.50
31611,6,English,8455-f.33
31612,5,English,8455-f.32
31613,1,English,8455-f.31
31614,1,English,8455-f.30
31615,1,English,8455-f.37
31616,1,English,8455-f.36
31617,4,English,8455-f.35
31618,1,English,8455-f.39
31619,1,English,8455-f.38
31620,1,English,4503-8.39
31621,1,English,4503-8.38
31622,1,English,4503-8.35
31623,1,English,4503-8.34
31624,1,English,4503-8.37
31625,1,English,4503-8.36
31626,1,English,4503-8.31
31627,1,English,4503-8.30
31628,1,English,4503-8.33
31629,1,English,4503-8.32
31630,1,English,0811-5.6
31631,1,English,0811-5.7
31632,1,English,0811-5.4
31633,1,English,0811-5.5
31634,1,English,0811-5.2
31635,1,English,0811-5.3
31636,1,English,0811-5.1
31637,1,English,0811-5.8
31638,1,English,0811-5.9
31639,1,English,5957-a.2
31640,1,English,5957-a.3
31641,1,English,7705-9.37
31642,1,English,7705-9.36
31643,1,English,7705-9.31
31644,1,English,7705-9.30
31645,1,English,7705-9.33
31646,1,English,7705-9.32
31647,1,English,5957-a.8
31648,1,English,5957-a.9
31649,1,English,7705-9.39
31650,1,English,7705-9.38
31651,1,English,5451-1.48
31652,1,English,5451-1.49
31653,1,English,5451-1.46
31654,1,English,5451-1.47
31655,1,English,5451-1.44
31656,1,English,5451-1.45
31657,1,English,5451-1.42
31658,1,English,5451-1.43
31659,1,English,5451-1.40
31660,1,English,5451-1.41
31661,1,English,2660-a.26
31662,3,English,3999-9.8
31663,1,English,3999-9.9
31664,1,English,3999-9.2
31665,1,English,3999-9.3
31666,1,English,3999-9.1
31667,1,English,3999-9.6
31668,1,English,3999-9.7
31669,1,English,3999-9.4
31670,1,English,3999-9.5
31671,1,English,1772-b.23
31672,1,English,1772-b.22
31673,1,English,1772-b.21
31674,1,English,1772-b.20
31675,1,English,9131-a.29
31676,1,English,9131-a.28
31677,1,English,1772-b.25
31678,1,English,1772-b.24
31679,2,English,9131-a.25
31680,1,English,9131-a.24
31681,1,English,9131-a.27
31682,2,English,9131-a.26
31683,1,English,9131-a.21
31684,2,English,9131-a.20
31685,1,English,9131-a.23
31686,2,English,9131-a.22
31687,4,English,2796-8.9
31688,1,English,2796-8.8
31689,1,English,2796-8.1
31690,1,English,2796-8.3
31691,1,English,2796-8.2
31692,2,English,2796-8.5
31693,1,English,2796-8.4
31694,3,English,2796-8.7
31695,5,English,2796-8.6
31696,1,English,1220-a.44
31697,3,English,1220-a.45
31698,1,English,1220-a.46
31699,1,English,1220-a.47
31700,2,English,1220-a.40
31701,1,English,1220-a.41
31702,3,English,1220-a.42
31703,1,English,1220-a.43
31704,1,English,1557-f.11
31705,1,English,1557-f.10
31706,4,English,1557-f.13
31707,1,English,1557-f.12
31708,1,English,1557-f.15
31709,1,English,1557-f.14
31710,1,English,1557-f.17
31711,1,English,1557-f.16
31712,1,English,3320-c.2
31713,1,English,3320-c.3
31714,3,English,3320-c.1
31715,1,English,3320-c.6
31716,1,English,3320-c.7
31717,1,English,3320-c.4
31718,1,English,3320-c.5
31719,1,English,3320-c.8
31720,1,English,3320-c.9
31721,1,English,2427-6.10
31722,1,English,5368-b.9
31723,1,English,5368-b.8
31724,1,English,7675-4.40
31725,1,English,5368-b.1
31726,1,English,5368-b.3
31727,1,English,5368-b.2
31728,1,English,5368-b.5
31729,1,English,5368-b.4
31730,4,English,5368-b.7
31731,1,English,5368-b.6
31732,1,English,7246-8.4
31733,1,English,7246-8.5
31734,1,English,7246-8.6
31735,1,English,7246-8.7
31736,1,English,4216-9.50
31737,2,English,9444-5.9
31738,7,English,9444-5.8
31739,1,English,7246-8.2
31740,8,English,9444-5.3
31741,3,English,9444-5.2
31742,3,English,9444-5.1
31743,1,English,7246-8.3
31744,2,English,9444-5.7
31745,2,English,9444-5.6
31746,3,English,9444-5.5
31747,12,English,9444-5.4
31748,1,English,2068-1.1
31749,1,English,2427-6.17
31750,1,English,1773-7.29
31751,1,English,1773-7.28
31752,1,English,1773-7.23
31753,1,English,1773-7.22
31754,1,English,1773-7.21
31755,1,English,1773-7.20
31756,1,English,1773-7.27
31757,1,English,1773-7.26
31758,1,English,1773-7.25
31759,1,English,1773-7.24
31760,1,English,4517-7.39
31761,1,English,2068-1.6
31762,1,English,4517-7.38
31763,1,English,2068-1.7
31764,1,English,9804-0.50
31765,1,English,3332-5.15
31766,1,English,3332-5.14
31767,1,English,3332-5.17
31768,1,English,3332-5.16
31769,1,English,3332-5.11
31770,1,English,3332-5.10
31771,1,English,3332-5.13
31772,1,English,3332-5.12
31773,1,English,3332-5.19
31774,1,English,3332-5.18
31775,2,English,1369-5.35
31776,1,English,1369-5.34
31777,1,English,1369-5.37
31778,2,English,1369-5.36
31779,1,English,1369-5.31
31780,2,English,1369-5.30
31781,1,English,1369-5.33
31782,1,English,1369-5.32
31783,1,English,1369-5.39
31784,1,English,1369-5.38
31785,1,English,4339-d.13
31786,1,English,4339-d.14
31787,1,English,4339-d.15
31788,1,English,4339-d.16
31789,1,English,4517-7.35
31790,2,English,4339-d.17
31791,1,English,4517-7.34
31792,1,English,3963-6.47
31793,1,English,3963-6.46
31794,1,English,3963-6.45
31795,1,English,3963-6.44
31796,1,English,3963-6.43
31797,1,English,3963-6.42
31798,1,English,3963-6.41
31799,1,English,3963-6.40
31800,1,English,7555-2.7
31801,1,English,3963-6.49
31802,1,English,3963-6.48
31803,1,English,7555-2.6
31804,1,English,7555-2.1
31805,1,English,1772-b.32
31806,1,English,7555-2.2
31807,2,English,2762-9.50
31808,1,English,1772-b.38
31809,1,English,1772-b.39
31810,1,English,3945-0.36
31811,1,English,4860-7.50
31812,1,English,8538-2.9
31813,1,English,8538-2.8
31814,1,English,8538-2.7
31815,1,English,8538-2.6
31816,1,English,8538-2.5
31817,1,English,8538-2.4
31818,1,English,8538-2.3
31819,1,English,8538-2.2
31820,1,English,8538-2.1
31821,1,English,8378-2.24
31822,2,English,8378-2.25
31823,2,English,8378-2.26
31824,1,English,8378-2.27
31825,1,English,8378-2.20
31826,1,English,8378-2.21
31827,1,English,8378-2.22
31828,1,English,8378-2.23
31829,1,English,8378-2.28
31830,1,English,8378-2.29
31831,1,English,2986-c.9
31832,1,English,2986-c.8
31833,1,English,2986-c.7
31834,1,English,2986-c.6
31835,1,English,2986-c.5
31836,1,English,2986-c.4
31837,1,English,2986-c.3
31838,1,English,2986-c.2
31839,1,English,2986-c.1
31840,1,English,4574-0.30
31841,1,English,0084-6.3
31842,1,English,0084-6.2
31843,1,English,0084-6.1
31844,1,English,0084-6.7
31845,1,English,0084-6.5
31846,1,English,0084-6.4
31847,1,English,0084-6.9
31848,2,English,6520-0.46
31849,1,English,9144-a.29
31850,1,English,9144-a.28
31851,1,English,9144-a.21
31852,1,English,9144-a.20
31853,1,English,9144-a.23
31854,1,English,9144-a.22
31855,1,English,9144-a.25
31856,3,English,9144-a.24
31857,1,English,9144-a.27
31858,3,English,9144-a.26
31859,1,English,0249-2.12
31860,1,English,0249-2.13
31861,1,English,0249-2.10
31862,1,English,0249-2.11
31863,1,English,0249-2.16
31864,1,English,0249-2.17
31865,1,English,0249-2.14
31866,1,English,0249-2.15
31867,1,English,9375-7.2
31868,1,English,0249-2.18
31869,2,English,0249-2.19
31870,1,English,9375-7.6
31871,1,English,9375-7.7
31872,4,English,9375-7.4
31873,1,English,9375-7.5
31874,1,English,4711-d.4
31875,1,English,5711-e.6
31876,4,English,5711-e.7
31877,10,English,5711-e.4
31878,2,English,5711-e.5
31879,1,English,5711-e.2
31880,3,English,5711-e.3
31881,1,English,5711-e.1
31882,1,English,5727-1.5
31883,1,English,5727-1.4
31884,1,English,5727-1.7
31885,1,English,5727-1.6
31886,1,English,5727-1.1
31887,1,English,5711-e.8
31888,2,English,5711-e.9
31889,1,English,4711-d.5
31890,1,English,8730-c.45
31891,1,English,6116-3.16
31892,3,English,6116-3.17
31893,1,English,6116-3.14
31894,1,English,6116-3.15
31895,3,English,6116-3.12
31896,1,English,6116-3.13
31897,1,English,6116-3.10
31898,1,English,6116-3.11
31899,1,English,9839-4.50
31900,1,English,6116-3.18
31901,1,English,6116-3.19
31902,1,English,3110-b.38
31903,1,English,3110-b.39
31904,1,English,3110-b.34
31905,1,English,3110-b.35
31906,1,English,3110-b.36
31907,1,English,3110-b.37
31908,1,English,3110-b.30
31909,1,English,3110-b.31
31910,1,English,3110-b.32
31911,1,English,3110-b.33
31912,1,English,1772-b.4
31913,1,English,1772-b.5
31914,1,English,8767-6.37
31915,1,English,1772-b.6
31916,1,English,4490-3.37
31917,1,English,4490-3.36
31918,1,English,4490-3.35
31919,1,English,4490-3.34
31920,1,English,4490-3.33
31921,1,English,4490-3.32
31922,1,English,4490-3.31
31923,1,English,4490-3.30
31924,1,English,4490-3.39
31925,1,English,4490-3.38
31926,1,English,5718-7.42
31927,1,English,5718-7.43
31928,1,English,5718-7.40
31929,1,English,5718-7.41
31930,1,English,5718-7.46
31931,1,English,1772-b.2
31932,1,English,5718-7.44
31933,1,English,5718-7.45
31934,1,English,8767-6.36
