success,Condition,Language,roundid
false,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.36
true,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.37
false,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.38
false,further/split,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.39
true,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.4
false,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.40
false,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.41
false,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.42
false,further/split,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.43
false,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.44
true,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.45
true,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.46
false,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.47
true,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.48
false,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.49
false,closer/close,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.5
false,further/split,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.50
false,further/split,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.6
false,further/split,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.7
false,further/split,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.8
true,equal/far,Chinese,5282-432511a8-6349-43be-ae6f-6dcccc9e13f4.9
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.1
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.10
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.11
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.12
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.13
true,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.14
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.15
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.16
true,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.17
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.18
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.19
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.2
true,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.20
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.21
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.22
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.23
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.24
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.25
true,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.26
true,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.27
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.28
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.29
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.3
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.30
true,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.31
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.32
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.33
true,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.34
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.35
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.36
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.37
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.38
true,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.39
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.4
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.40
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.41
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.42
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.43
true,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.44
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.45
true,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.46
true,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.47
true,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.48
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.49
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.5
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.50
false,closer/close,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.6
false,equal/far,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.7
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.8
false,further/split,Chinese,5396-f99dbd1f-6a7f-409f-8bd9-3bb073691cde.9
true,closer/close,Chinese,5463-45c96416-3e30-4b62-980a-cd36e9ef7a98.1
true,closer/close,Chinese,5465-9799631c-c1a7-4b17-8944-307f2bf89df2.1
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.1
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.10
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.11
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.12
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.13
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.14
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.15
false,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.16
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.17
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.18
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.19
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.2
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.20
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.21
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.22
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.23
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.24
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.25
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.26
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.27
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.28
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.29
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.3
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.30
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.31
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.32
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.33
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.34
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.35
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.36
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.37
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.38
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.39
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.4
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.40
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.41
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.42
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.43
false,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.44
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.45
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.46
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.47
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.48
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.49
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.5
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.50
true,closer/close,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.6
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.7
true,equal/far,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.8
true,further/split,Chinese,5481-2a79b18d-c282-4cd0-a614-948b739eda3f.9
false,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.1
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.10
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.11
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.12
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.13
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.14
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.15
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.16
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.17
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.18
false,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.19
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.2
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.20
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.21
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.22
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.23
false,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.24
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.25
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.26
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.27
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.28
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.29
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.3
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.30
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.31
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.32
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.33
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.34
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.35
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.36
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.37
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.38
false,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.39
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.4
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.40
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.41
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.42
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.43
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.44
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.45
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.46
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.47
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.48
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.49
true,closer/close,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.5
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.50
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.6
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.7
true,equal/far,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.8
true,further/split,Chinese,5868-39a69aa5-b3d0-4893-9448-65f97cc6fc60.9
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.1
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.10
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.11
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.12
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.13
false,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.14
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.15
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.16
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.17
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.18
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.19
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.2
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.20
false,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.21
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.22
false,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.23
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.24
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.25
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.26
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.27
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.28
false,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.29
false,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.3
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.30
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.31
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.32
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.33
false,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.34
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.35
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.36
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.37
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.38
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.39
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.4
false,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.40
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.41
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.42
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.43
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.44
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.45
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.46
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.47
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.48
false,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.49
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.5
true,equal/far,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.50
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.6
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.7
true,closer/close,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.8
true,further/split,Chinese,5868-b3b6f46d-6163-45c2-9ac7-0b50050198e9.9
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.1
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.10
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.11
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.12
true,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.13
true,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.14
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.15
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.16
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.17
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.18
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.19
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.2
true,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.20
true,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.21
true,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.22
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.23
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.24
true,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.25
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.26
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.27
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.28
true,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.29
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.3
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.30
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.31
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.32
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.33
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.34
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.35
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.36
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.37
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.38
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.39
true,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.4
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.40
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.41
true,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.42
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.43
true,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.44
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.45
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.46
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.47
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.48
false,further/split,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.49
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.5
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.50
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.6
false,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.7
false,equal/far,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.8
true,closer/close,Chinese,5904-e74c7bbc-ffec-4716-8673-4480da51c799.9
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.1
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.10
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.11
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.12
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.13
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.14
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.15
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.16
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.17
false,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.18
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.19
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.2
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.20
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.21
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.22
false,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.23
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.24
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.25
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.26
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.27
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.28
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.29
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.3
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.30
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.31
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.32
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.33
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.34
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.35
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.36
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.37
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.38
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.39
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.4
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.40
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.41
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.42
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.43
true,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.44
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.45
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.46
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.47
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.48
false,closer/close,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.49
true,further/split,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.5
true,equal/far,Chinese,6055-aaefd225-155b-469b-8b79-1317a1febdab.50
