comparative,Condition,Language,Message
False,further/split,Chinese,蓝
True,closer/close,Chinese,比较暗淡的紫
False,further/split,Chinese,绿
True,closer/close,Chinese,比较中间的紫？ 不太亮，颜色较浅
False,equal/far,Chinese,暗淡的绿/灰
False,equal/far,Chinese,紫色
False,further/split,Chinese,偏蓝色
False,further/split,Chinese,最亮的红色
False,equal/far,Chinese,最亮的绿色
False,equal/far,Chinese,接近灰的蓝
False,equal/far,Chinese,还是最接近灰的蓝
False,equal/far,Chinese,蓝
False,equal/far,Chinese,偏橙色
False,closer/close,Chinese,最亮的绿色
False,closer/close,Chinese,偏蓝的绿
False,further/split,Chinese,蓝
True,equal/far,Chinese,比较亮的蓝色
False,closer/close,Chinese,@__@
False,equal/far,Chinese,绿色
False,equal/far,Chinese,绿
False,further/split,Chinese,绿
False,further/split,Chinese,绿
False,equal/far,Chinese,蓝
False,closer/close,Chinese,这里面最亮的绿
False,further/split,Chinese,不接近红的紫色
False,further/split,Chinese,不接近红的紫色
False,closer/close,Chinese,暗淡的紫色，偏红一点
False,further/split,Chinese,暗淡的橙色
False,equal/far,Chinese,红
False,closer/close,Chinese,最深的蓝，不偏紫
False,equal/far,Chinese,蓝绿之间的颜色
False,further/split,Chinese,灰色，不偏紫/红
False,closer/close,Chinese,你好
False,closer/close,Chinese,
False,closer/close,Chinese,紫色
False,equal/far,Chinese,红
False,equal/far,Chinese,灰色
False,further/split,Chinese,紫色
False,equal/far,Chinese,紫色
False,further/split,Chinese,绿色
False,further/split,Chinese,紫色
False,equal/far,Chinese,紫色
False,further/split,Chinese,绿色
False,closer/close,Chinese,金色
False,equal/far,Chinese,黄色
False,closer/close,Chinese,棕色和红色
True,closer/close,Chinese,蓝色更绿
False,equal/far,Chinese,红色
False,equal/far,Chinese,红色
False,closer/close,Chinese,明亮的紫色
False,further/split,Chinese,红色
False,closer/close,Chinese,棕色
False,equal/far,Chinese,棕色
False,equal/far,Chinese,绿色
False,closer/close,Chinese,灰色
False,further/split,Chinese,天蓝色
False,equal/far,Chinese,红色
False,closer/close,Chinese,红色和棕色
False,closer/close,Chinese,灰色
False,further/split,Chinese,红色
False,further/split,Chinese,紫色
False,closer/close,Chinese,深蓝
False,further/split,Chinese,紫色
False,equal/far,Chinese,紫色
False,equal/far,Chinese,黄色
False,further/split,Chinese,灰色
False,closer/close,Chinese,灰色
False,equal/far,Chinese,紫色
False,further/split,Chinese,灰色
False,further/split,Chinese,棕色
False,closer/close,Chinese,浅绿色和灰色
False,closer/close,Chinese,绿色
False,closer/close,Chinese,感谢你的到来
False,closer/close,Chinese,你也一样
False,closer/close,Chinese,我们现在可以开始这个游戏。
False,closer/close,Chinese,是的我准备好了
False,closer/close,Chinese,请跟我来。
False,closer/close,Chinese,好
False,closer/close,Chinese,我给你发现你的颜色名称。
False,closer/close,Chinese,中等兰花
False,equal/far,Chinese,黄色
False,closer/close,Chinese,粉
False,equal/far,Chinese,蓝色
False,equal/far,Chinese,粉红色
False,further/split,Chinese,中紫色
False,closer/close,Chinese,灰色
False,closer/close,Chinese,中等绿松石
False,further/split,Chinese,中等绿松石
False,further/split,Chinese,石灰绿
False,closer/close,Chinese,灰色
False,closer/close,Chinese,石灰绿
False,equal/far,Chinese,中紫色
False,closer/close,Chinese,紫色
False,equal/far,Chinese,粉
False,further/split,Chinese,黄色
False,closer/close,Chinese,黄色
False,further/split,Chinese,中紫色
False,closer/close,Chinese,粉
False,further/split,Chinese,蓝色
False,further/split,Chinese,草坪绿
False,further/split,Chinese,蓝色
False,further/split,Chinese,紫色
False,further/split,Chinese,品红
False,closer/close,Chinese,蓝色
False,closer/close,Chinese,中紫色
False,further/split,Chinese,浅绿色
False,equal/far,Chinese,黄色
False,equal/far,Chinese,绿色
False,further/split,Chinese,棕色
False,equal/far,Chinese,中等绿松石
False,equal/far,Chinese,红色
False,equal/far,Chinese,黄色
False,closer/close,Chinese,中紫色
False,equal/far,Chinese,青柠
False,further/split,Chinese,中等兰花
False,equal/far,Chinese,品红
False,closer/close,Chinese,青灰
False,equal/far,Chinese,中等兰花
False,further/split,Chinese,青柠
False,equal/far,Chinese,浅绿色
False,closer/close,Chinese,学员蓝
False,further/split,Chinese,深灰色
False,further/split,Chinese,石灰绿
False,further/split,Chinese,青灰
False,equal/far,Chinese,绿色黄色
False,closer/close,Chinese,石灰绿
False,equal/far,Chinese,中紫色
False,closer/close,Chinese,中紫色
False,further/split,Chinese,中紫色
False,closer/close,Chinese,中等兰花
False,closer/close,Chinese,绿色
False,equal/far,Chinese,深紫色
False,closer/close,Chinese,灰色
False,further/split,Chinese,黄色
False,further/split,Chinese,绿色
False,equal/far,Chinese,灰色
False,further/split,Chinese,橄榄
False,equal/far,Chinese,中紫色
False,further/split,Chinese,中等兰花
False,closer/close,Chinese,中紫色
False,closer/close,Chinese,绿色
False,further/split,Chinese,你好
False,further/split,Chinese,你好
False,further/split,Chinese,选择我提供的颜色
False,further/split,Chinese,我会尽力。
False,further/split,Chinese,找到这种颜色：灰色
False,equal/far,Chinese,找到这种颜色：红色
False,further/split,Chinese,找到这种颜色：蓝色
False,equal/far,Chinese,找到这种颜色：绿色
False,closer/close,Chinese,Grey 
False,closer/close,Chinese,找到这种颜色：灰色
False,equal/far,Chinese,找到这种颜色：蓝色
False,closer/close,Chinese,找到这种颜色：灰色
False,equal/far,Chinese,找到这种颜色：灰色
False,equal/far,Chinese,学员蓝
False,closer/close,Chinese,你叫什么名字。
False,closer/close,Chinese,我的名字叫杰夫
False,closer/close,Chinese,现在时间到你做的最好
False,closer/close,Chinese,红
False,equal/far,Chinese,蓝色
False,closer/close,Chinese,蓝色
False,equal/far,Chinese,黄色
False,further/split,Chinese,粉
False,further/split,Chinese,海洋
False,equal/far,Chinese,海洋
False,closer/close,Chinese,兰花
False,closer/close,Chinese,兰花
False,closer/close,Chinese,蓝色
False,equal/far,Chinese,灰色
False,further/split,Chinese,绿色
False,further/split,Chinese,蓝色
False,further/split,Chinese,兰花
False,further/split,Chinese, 你好
False,further/split,Chinese,灰色
False,closer/close,Chinese,带点红
False,further/split,Chinese,你好
False,further/split,Chinese,=)
False,further/split,Chinese,深蓝
False,further/split,Chinese,浅蓝
False,equal/far,Chinese,青
False,further/split,Chinese,青但不是绿草青
False,further/split,Chinese,可以理解吗
True,further/split,Chinese,比较特别的青色
False,closer/close,Chinese,灰
False,further/split,Chinese,粉紫
False,equal/far,Chinese,褐色
False,closer/close,Chinese,灰
False,equal/far,Chinese,青
False,equal/far,Chinese,紫
False,closer/close,Chinese,刚刚的粉紫
False,further/split,Chinese,带棕的青
False,further/split,Chinese,能够理解
False,further/split,Chinese,吗？
False,further/split,Chinese,迷彩那样的
False,equal/far,Chinese,紫
False,equal/far,Chinese,蓝
False,closer/close,Chinese,最深的紫
False,closer/close,Chinese,紫灰
False,equal/far,Chinese,灰
False,closer/close,Chinese,灰
False,further/split,Chinese,灰
False,further/split,Chinese,紫
False,equal/far,Chinese,浅蓝
False,closer/close,Chinese,灰
False,closer/close,Chinese,紫
False,further/split,Chinese,较深的蓝
False,closer/close,Chinese,粉
False,further/split,Chinese,最浅的青
False,further/split,Chinese,较亮的
False,equal/far,Chinese,粉
False,closer/close,Chinese,青
False,closer/close,Chinese,浅蓝
False,equal/far,Chinese,紫
False,closer/close,Chinese,带蓝的
False,closer/close,Chinese,最亮
False,further/split,Chinese,带点粉
False,further/split,Chinese,不是紫或褐
False,further/split,Chinese,像藕那样的色
False,closer/close,Chinese,粉
False,further/split,Chinese,不是紫或蓝
False,equal/far,Chinese,褐
False,further/split,Chinese,青
False,closer/close,Chinese,最黯淡的
False,closer/close,Chinese,不带棕
False,closer/close,Chinese,最黯淡的紫
False,equal/far,Chinese,青
False,equal/far,Chinese,灰青
False,further/split,Chinese,较暗淡的粉 
False,further/split,Chinese,迷彩
False,equal/far,Chinese,粉
False,equal/far,Chinese,紫
False,equal/far,Chinese,紫
False,further/split,Chinese,迷彩
False,closer/close,Chinese,带紫和灰
False,closer/close,Chinese,不带紫的灰
False,equal/far,Chinese,蓝
False,equal/far,Chinese,你好?
False,equal/far,Chinese,你好
False,equal/far,Chinese,黄梨的颜色
False,closer/close,Chinese,黑白之间
False,closer/close,Chinese,三个里面最深的色
False,further/split,Chinese,蓝莓的颜色
False,equal/far,Chinese,一点点天空的颜色
False,closer/close,Chinese,深的天空颜色
False,further/split,Chinese,一点点黑白之间，一点点天空
False,closer/close,Chinese,最深的天空颜色
False,closer/close,Chinese,最接近天空颜色
False,closer/close,Chinese,女孩喜欢的颜色
False,further/split,Chinese,天空
False,equal/far,Chinese,女孩
False,equal/far,Chinese,最纳闷的颜色
False,closer/close,Chinese,不一样的颜色
False,equal/far,Chinese,玫瑰颜色
False,closer/close,Chinese,最黑白之间的
False,closer/close,Chinese,浅
False,further/split,Chinese,女孩
True,further/split,Chinese,比较纳闷的叶子颜色
False,further/split,Chinese,一点点天空颜色
False,further/split,Chinese,最深的黑白之间
False,equal/far,Chinese,叶子
False,equal/far,Chinese,的颜色
False,equal/far,Chinese,叶子颜色
False,equal/far,Chinese,叶子
False,further/split,Chinese,最浅的黑白之间
False,closer/close,Chinese,最浅的
False,equal/far,Chinese,太阳
False,closer/close,Chinese,叶子色加上天空色
False,closer/close,Chinese,女孩
False,closer/close,Chinese,最深的
False,further/split,Chinese,天空
False,further/split,Chinese,色
False,equal/far,Chinese,天空色
False,equal/far,Chinese,蓝莓的色
False,equal/far,Chinese,叶子
False,equal/far,Chinese,亮的
False,closer/close,Chinese,亮的，茄子色
False,closer/close,Chinese,最接近叶子色
False,further/split,Chinese,叶子色，最浅的
False,equal/far,Chinese,天空
False,further/split,Chinese,最接近天空se
False,equal/far,Chinese,最接近叶子
False,equal/far,Chinese,色
False,closer/close,Chinese,最亮的
False,further/split,Chinese,天空，深的
False,further/split,Chinese,最深的，接近茄子
False,further/split,Chinese,女孩
False,equal/far,Chinese,茄子色
False,closer/close,Chinese,最接近玫瑰色
False,equal/far,Chinese,血色
False,further/split,Chinese,最亮的叶子色
False,equal/far,Chinese,不是叶子色
False,closer/close,Chinese,最深的
False,closer/close,Chinese,叶子色
False,closer/close,Chinese,最浅的天空
False,closer/close,Chinese,亮的
False,further/split,Chinese,女孩
False,closer/close,Chinese,你能听到我吗。
False,closer/close,Chinese,这个游戏现在开始了。
False,equal/far,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,发现他的颜色如下：灰色
False,equal/far,Chinese,找到他的颜色如下：蓝色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,further/split,Chinese,找到他的颜色如下：绿色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,equal/far,Chinese,找到他的颜色如下：蓝色
False,further/split,Chinese,发现他的颜色如下：紫色
False,equal/far,Chinese,找到他的颜色如下：绿色
False,closer/close,Chinese,发现他的颜色如下：灰色
False,equal/far,Chinese,找到他的颜色如下：绿色
False,further/split,Chinese,发现他的颜色如下：紫色
False,closer/close,Chinese,发现他的颜色如下：灰色
False,equal/far,Chinese,发现他的颜色如下：灰色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,closer/close,Chinese,发现他的颜色如下：紫色
False,equal/far,Chinese,发现他的颜色如下：红色
False,further/split,Chinese,发现他的颜色如下：紫色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,equal/far,Chinese,发现他的颜色如下：紫色
False,further/split,Chinese,发现他的颜色如下：黄色
False,further/split,Chinese,发现他的颜色如下：紫色
False,equal/far,Chinese,发现他的颜色如下：紫色
False,further/split,Chinese,找到他的颜色如下：蓝色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,equal/far,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,找到他的颜色如下：绿色
False,equal/far,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,找到他的颜色如下：蓝色
False,further/split,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,找到他的颜色如下：蓝色
False,equal/far,Chinese,发现他的颜色如下：紫色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,equal/far,Chinese,发现他的颜色如下：红色
False,closer/close,Chinese,找到他的颜色如下：绿色
False,closer/close,Chinese,找到他的颜色如下：蓝色
False,equal/far,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,发现他的颜色如下：灰色
False,equal/far,Chinese,找到他的颜色如下：蓝色
False,closer/close,Chinese,找到他的颜色如下：蓝色
False,equal/far,Chinese,发现他的颜色如下：黄色
False,equal/far,Chinese,发现他的颜色如下：灰色
False,closer/close,Chinese,发现他的颜色如下：黄色
False,further/split,Chinese,发现他的颜色如下：紫色
False,closer/close,Chinese,发现他的颜色如下：灰色
False,further/split,Chinese,发现他的颜色如下：黄色
