success,Condition,Language,roundid
true,equal/far,English,5225-2.48
true,further/split,English,5225-2.49
true,equal/far,English,5225-2.5
true,equal/far,English,5225-2.50
true,further/split,English,5225-2.6
true,closer/close,English,5225-2.7
true,equal/far,English,5225-2.8
true,closer/close,English,5225-2.9
true,closer/close,English,5239-4.1
true,further/split,English,5239-4.10
true,equal/far,English,5239-4.11
true,further/split,English,5239-4.12
true,closer/close,English,5239-4.13
true,equal/far,English,5239-4.14
true,closer/close,English,5239-4.15
true,closer/close,English,5239-4.16
true,closer/close,English,5239-4.17
true,equal/far,English,5239-4.18
true,equal/far,English,5239-4.19
true,equal/far,English,5239-4.2
true,further/split,English,5239-4.20
true,equal/far,English,5239-4.21
false,further/split,English,5239-4.22
true,equal/far,English,5239-4.23
true,closer/close,English,5239-4.24
true,closer/close,English,5239-4.25
true,further/split,English,5239-4.26
true,closer/close,English,5239-4.27
true,equal/far,English,5239-4.28
false,closer/close,English,5239-4.29
true,closer/close,English,5239-4.3
false,further/split,English,5239-4.30
true,further/split,English,5239-4.31
true,further/split,English,5239-4.32
true,closer/close,English,5239-4.33
true,further/split,English,5239-4.34
true,closer/close,English,5239-4.35
true,closer/close,English,5239-4.36
true,further/split,English,5239-4.37
true,closer/close,English,5239-4.38
true,equal/far,English,5239-4.39
true,further/split,English,5239-4.4
true,equal/far,English,5239-4.40
true,equal/far,English,5239-4.41
true,equal/far,English,5239-4.42
true,closer/close,English,5239-4.43
true,equal/far,English,5239-4.44
true,further/split,English,5239-4.45
true,equal/far,English,5239-4.46
true,further/split,English,5239-4.47
true,equal/far,English,5239-4.48
true,further/split,English,5239-4.49
true,further/split,English,5239-4.5
true,further/split,English,5239-4.50
true,equal/far,English,5239-4.6
true,closer/close,English,5239-4.7
true,closer/close,English,5239-4.8
true,further/split,English,5239-4.9
false,closer/close,English,5248-d.1
true,further/split,English,5248-d.10
true,further/split,English,5248-d.11
true,equal/far,English,5248-d.12
true,equal/far,English,5248-d.13
true,closer/close,English,5248-d.14
true,closer/close,English,5248-d.15
true,further/split,English,5248-d.16
true,closer/close,English,5248-d.17
true,further/split,English,5248-d.18
true,equal/far,English,5248-d.19
true,equal/far,English,5248-d.2
true,closer/close,English,5248-d.20
true,closer/close,English,5248-d.21
true,further/split,English,5248-d.22
true,equal/far,English,5248-d.23
true,equal/far,English,5248-d.24
true,equal/far,English,5248-d.25
true,further/split,English,5248-d.26
true,further/split,English,5248-d.27
true,equal/far,English,5248-d.28
true,further/split,English,5248-d.29
true,further/split,English,5248-d.3
true,further/split,English,5248-d.30
true,closer/close,English,5248-d.31
true,further/split,English,5248-d.32
true,equal/far,English,5248-d.33
true,closer/close,English,5248-d.34
true,closer/close,English,5248-d.35
true,equal/far,English,5248-d.36
true,closer/close,English,5248-d.37
true,further/split,English,5248-d.38
true,closer/close,English,5248-d.39
true,equal/far,English,5248-d.4
true,further/split,English,5248-d.40
true,closer/close,English,5248-d.41
true,further/split,English,5248-d.42
true,equal/far,English,5248-d.43
true,further/split,English,5248-d.44
true,further/split,English,5248-d.45
true,equal/far,English,5248-d.46
true,closer/close,English,5248-d.47
true,closer/close,English,5248-d.48
false,further/split,English,5248-d.49
true,closer/close,English,5248-d.5
true,equal/far,English,5248-d.50
true,equal/far,English,5248-d.6
true,equal/far,English,5248-d.7
true,equal/far,English,5248-d.8
true,closer/close,English,5248-d.9
false,closer/close,English,5256-c.1
false,closer/close,English,5256-c.10
false,closer/close,English,5256-c.11
true,equal/far,English,5256-c.12
true,further/split,English,5256-c.13
true,further/split,English,5256-c.14
false,further/split,English,5256-c.15
true,equal/far,English,5256-c.16
true,closer/close,English,5256-c.17
true,further/split,English,5256-c.18
true,closer/close,English,5256-c.19
true,further/split,English,5256-c.2
true,equal/far,English,5256-c.20
true,equal/far,English,5256-c.21
true,closer/close,English,5256-c.22
true,equal/far,English,5256-c.23
true,equal/far,English,5256-c.24
true,closer/close,English,5256-c.25
true,equal/far,English,5256-c.26
true,further/split,English,5256-c.27
true,equal/far,English,5256-c.28
false,equal/far,English,5256-c.29
true,closer/close,English,5256-c.3
true,further/split,English,5256-c.30
true,equal/far,English,5256-c.31
true,closer/close,English,5256-c.32
true,further/split,English,5256-c.33
true,closer/close,English,5256-c.34
true,equal/far,English,5256-c.35
true,further/split,English,5256-c.36
false,closer/close,English,5256-c.37
true,equal/far,English,5256-c.38
false,further/split,English,5256-c.39
true,closer/close,English,5256-c.4
true,equal/far,English,5256-c.40
false,closer/close,English,5256-c.41
true,equal/far,English,5256-c.42
true,equal/far,English,5256-c.43
true,closer/close,English,5256-c.44
true,further/split,English,5256-c.45
true,closer/close,English,5256-c.46
true,closer/close,English,5256-c.47
true,equal/far,English,5256-c.48
false,further/split,English,5256-c.49
true,closer/close,English,5256-c.5
true,further/split,English,5256-c.50
true,further/split,English,5256-c.6
true,further/split,English,5256-c.7
true,further/split,English,5256-c.8
true,further/split,English,5256-c.9
true,closer/close,English,5266-c.1
true,equal/far,English,5266-c.10
true,equal/far,English,5266-c.11
true,equal/far,English,5266-c.12
true,closer/close,English,5266-c.13
true,further/split,English,5266-c.14
true,closer/close,English,5266-c.15
true,further/split,English,5266-c.16
true,equal/far,English,5266-c.17
true,closer/close,English,5266-c.18
true,closer/close,English,5266-c.19
false,closer/close,English,5266-c.2
true,equal/far,English,5266-c.20
true,closer/close,English,5266-c.21
true,equal/far,English,5266-c.22
true,equal/far,English,5266-c.23
true,further/split,English,5266-c.24
true,equal/far,English,5266-c.25
true,closer/close,English,5266-c.26
true,equal/far,English,5266-c.27
true,further/split,English,5266-c.28
true,further/split,English,5266-c.29
true,further/split,English,5266-c.3
true,closer/close,English,5266-c.30
true,closer/close,English,5266-c.31
true,further/split,English,5266-c.32
true,further/split,English,5266-c.33
true,further/split,English,5266-c.34
true,closer/close,English,5266-c.35
true,equal/far,English,5266-c.36
true,further/split,English,5266-c.37
true,equal/far,English,5266-c.38
true,equal/far,English,5266-c.39
true,further/split,English,5266-c.4
true,closer/close,English,5266-c.40
true,closer/close,English,5266-c.41
true,equal/far,English,5266-c.42
true,closer/close,English,5266-c.43
true,further/split,English,5266-c.44
true,further/split,English,5266-c.45
true,closer/close,English,5266-c.46
true,equal/far,English,5266-c.47
true,closer/close,English,5266-c.48
true,equal/far,English,5266-c.49
true,further/split,English,5266-c.5
true,further/split,English,5266-c.50
true,equal/far,English,5266-c.6
true,closer/close,English,5266-c.7
true,further/split,English,5266-c.8
true,equal/far,English,5266-c.9
true,equal/far,English,5286-9.1
true,further/split,English,5286-9.10
true,equal/far,English,5286-9.11
true,closer/close,English,5286-9.12
true,closer/close,English,5286-9.13
true,equal/far,English,5286-9.14
true,further/split,English,5286-9.15
false,closer/close,English,5286-9.16
true,closer/close,English,5286-9.17
true,closer/close,English,5286-9.18
true,further/split,English,5286-9.19
true,further/split,English,5286-9.2
false,closer/close,English,5286-9.20
false,closer/close,English,5286-9.21
true,closer/close,English,5286-9.22
true,equal/far,English,5286-9.23
true,equal/far,English,5286-9.24
true,equal/far,English,5286-9.25
true,equal/far,English,5286-9.26
true,further/split,English,5286-9.27
true,further/split,English,5286-9.28
true,equal/far,English,5286-9.29
true,closer/close,English,5286-9.3
true,closer/close,English,5286-9.30
true,further/split,English,5286-9.31
true,further/split,English,5286-9.32
true,equal/far,English,5286-9.33
true,closer/close,English,5286-9.34
true,further/split,English,5286-9.35
true,further/split,English,5286-9.36
true,further/split,English,5286-9.37
true,further/split,English,5286-9.38
true,closer/close,English,5286-9.39
true,equal/far,English,5286-9.4
true,equal/far,English,5286-9.40
true,further/split,English,5286-9.41
true,closer/close,English,5286-9.42
true,equal/far,English,5286-9.43
true,equal/far,English,5286-9.44
true,further/split,English,5286-9.45
true,equal/far,English,5286-9.46
true,further/split,English,5286-9.47
true,equal/far,English,5286-9.48
true,further/split,English,5286-9.49
true,equal/far,English,5286-9.5
true,closer/close,English,5286-9.50
true,closer/close,English,5286-9.6
true,equal/far,English,5286-9.7
true,closer/close,English,5286-9.8
true,further/split,English,5286-9.9
true,equal/far,English,5313-a.1
true,equal/far,English,5313-a.10
true,equal/far,English,5313-a.11
true,equal/far,English,5313-a.12
true,further/split,English,5313-a.13
true,equal/far,English,5313-a.14
true,equal/far,English,5313-a.15
false,closer/close,English,5313-a.16
true,further/split,English,5313-a.17
true,equal/far,English,5313-a.18
true,closer/close,English,5313-a.19
true,equal/far,English,5313-a.2
true,further/split,English,5313-a.20
true,further/split,English,5313-a.21
false,closer/close,English,5313-a.22
true,equal/far,English,5313-a.23
true,further/split,English,5313-a.24
true,equal/far,English,5313-a.25
true,closer/close,English,5313-a.26
true,further/split,English,5313-a.27
false,further/split,English,5313-a.28
true,further/split,English,5313-a.29
false,equal/far,English,5313-a.3
true,closer/close,English,5313-a.30
true,further/split,English,5313-a.31
true,further/split,English,5313-a.32
true,closer/close,English,5313-a.33
true,further/split,English,5313-a.34
true,further/split,English,5313-a.35
true,equal/far,English,5313-a.36
true,equal/far,English,5313-a.37
true,equal/far,English,5313-a.38
false,closer/close,English,5313-a.39
true,further/split,English,5313-a.4
true,closer/close,English,5313-a.40
true,equal/far,English,5313-a.41
true,closer/close,English,5313-a.42
false,closer/close,English,5313-a.43
true,equal/far,English,5313-a.44
true,further/split,English,5313-a.45
true,further/split,English,5313-a.46
true,closer/close,English,5313-a.47
true,closer/close,English,5313-a.48
true,closer/close,English,5313-a.49
false,closer/close,English,5313-a.5
true,closer/close,English,5313-a.50
true,further/split,English,5313-a.6
true,closer/close,English,5313-a.7
true,further/split,English,5313-a.8
true,closer/close,English,5313-a.9
false,closer/close,English,5334-3.1
true,further/split,English,5334-3.10
true,closer/close,English,5334-3.11
true,closer/close,English,5334-3.12
true,closer/close,English,5334-3.13
true,equal/far,English,5334-3.14
true,equal/far,English,5334-3.15
true,closer/close,English,5334-3.16
true,closer/close,English,5334-3.17
true,closer/close,English,5334-3.18
true,equal/far,English,5334-3.19
true,equal/far,English,5334-3.2
true,closer/close,English,5334-3.20
true,equal/far,English,5334-3.21
false,further/split,English,5334-3.22
false,further/split,English,5334-3.23
true,closer/close,English,5334-3.24
true,equal/far,English,5334-3.25
false,further/split,English,5334-3.26
true,equal/far,English,5334-3.27
true,equal/far,English,5334-3.28
false,further/split,English,5334-3.29
true,further/split,English,5334-3.3
true,further/split,English,5334-3.30
true,equal/far,English,5334-3.31
false,closer/close,English,5334-3.32
true,closer/close,English,5334-3.33
true,closer/close,English,5334-3.34
true,further/split,English,5334-3.35
true,further/split,English,5334-3.36
false,closer/close,English,5334-3.37
true,further/split,English,5334-3.38
true,equal/far,English,5334-3.39
true,closer/close,English,5334-3.4
true,equal/far,English,5334-3.40
true,further/split,English,5334-3.41
false,closer/close,English,5334-3.42
true,further/split,English,5334-3.43
false,further/split,English,5334-3.44
true,equal/far,English,5334-3.45
false,equal/far,English,5334-3.46
false,closer/close,English,5334-3.47
