gameid,msgTime,roundNum,sender,contents,clkTime,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106673328,18,演说者,蓝色,1503106675563,close,target,231,79,50,1,1,distr2,275,33,50,2,3,distr1,217,30,50,3,2,19,18,18,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106685323,19,演说者,紫色,1503106693865,close,target,295,31,50,3,2,distr1,313,40,50,1,3,distr2,290,79,50,2,1,5,12,13,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106691411,19,演说者,浅,1503106693865,close,target,295,31,50,3,2,distr1,313,40,50,1,3,distr2,290,79,50,2,1,5,12,13,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106712514,20,演说者,蓝色,1503106714451,far,target,208,42,50,3,2,distr1,286,53,50,2,3,distr2,263,4,50,1,1,32,21,26,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106719685,21,演说者,蓝色,1503106721500,close,target,197,45,50,3,1,distr1,270,0,50,2,2,distr2,159,10,50,1,3,19,18,12,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106756208,22,演说者,紫色,1503106774805,split,target,288,39,50,3,3,distr1,308,48,50,2,2,distr2,18,3,50,1,1,7,27,28,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106770070,22,演说者,暗,1503106774805,split,target,288,39,50,3,3,distr1,308,48,50,2,2,distr2,18,3,50,1,1,7,27,28,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106824828,23,演说者,紫色,1503106828395,far,target,320,23,50,1,2,distr2,355,70,50,2,3,distr1,28,58,50,3,1,37,25,26,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106833553,24,演说者,紫色,1503106836739,far,target,326,23,50,2,1,distr1,43,5,50,3,2,distr2,101,58,50,1,3,26,68,31,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106847792,25,演说者,灰色,1503106849525,split,target,45,2,50,2,2,distr1,37,32,50,1,1,distr2,325,60,50,3,3,18,30,45,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106865502,26,演说者,红,1503106867898,close,target,344,59,50,2,1,distr1,321,40,50,1,3,distr2,312,80,50,3,2,14,19,11,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106878942,27,演说者,金,1503106881034,far,target,44,45,50,1,2,distr1,269,83,50,2,3,distr2,5,69,50,3,1,69,37,44,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106896141,28,演说者,橙色,1503106899563,far,target,36,63,50,2,2,distr1,222,32,50,3,3,distr2,174,33,50,1,1,48,39,31,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106934002,29,演说者,绿色,1503106936312,split,target,135,39,50,3,1,distr2,4,57,50,1,3,distr1,169,24,50,2,2,17,66,51,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106944100,30,演说者,绿色,1503106946946,far,target,88,54,50,1,3,distr2,342,95,50,3,2,distr1,43,32,50,2,1,24,76,41,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106954818,31,演说者,绿色,1503106975593,close,target,106,41,50,1,3,distr1,116,29,50,2,1,distr2,135,76,50,3,2,6,12,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106960894,31,倾听者,暗,1503106975593,close,target,106,41,50,1,3,distr1,116,29,50,2,1,distr2,135,76,50,3,2,6,12,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106972535,31,演说者,是的,1503106975593,close,target,106,41,50,1,3,distr1,116,29,50,2,1,distr2,135,76,50,3,2,6,12,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503106991584,32,演说者,灰色,1503106993838,split,target,274,8,50,2,1,distr1,302,25,50,3,2,distr2,224,73,50,1,3,14,27,25,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107003583,33,演说者,黄色,1503107005589,close,target,73,46,50,3,3,distr2,96,34,50,2,1,distr1,123,56,50,1,2,14,10,10,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107025621,34,演说者,浅绿色,1503107027873,split,target,126,24,50,1,3,distr2,115,87,50,3,2,distr1,91,17,50,2,1,8,24,28,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107035783,35,演说者,绿色,1503107038213,close,target,85,98,50,1,3,distr2,140,80,50,3,2,distr1,114,58,50,2,1,14,13,7,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107056438,36,演说者,金,1503107059091,far,target,53,55,50,1,3,distr2,195,88,50,2,2,distr1,268,50,50,3,1,75,54,46,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107087058,37,演说者,浅,1503107097301,close,target,274,5,50,1,3,distr2,155,8,50,2,2,distr1,199,1,50,3,1,7,18,11,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107094749,37,演说者,紫色,1503107097301,close,target,274,5,50,1,3,distr2,155,8,50,2,2,distr1,199,1,50,3,1,7,18,11,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107105570,38,演说者,红,1503107106858,split,target,346,46,50,2,2,distr2,141,26,50,3,3,distr1,12,28,50,1,1,15,60,42,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107116599,39,演说者,绿色,1503107119145,close,target,141,59,50,2,1,distr2,110,27,50,1,3,distr1,115,74,50,3,2,10,12,19,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107127628,40,演说者,灰色,1503107129314,split,target,162,10,50,2,3,distr1,192,28,50,3,1,distr2,339,24,50,1,2,11,40,42,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107137578,41,演说者,蓝色,1503107139244,far,target,234,43,50,3,3,distr2,5,78,50,1,2,distr1,159,53,50,2,1,52,45,69,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107144160,42,演说者,蓝色,1503107155031,close,target,255,96,50,1,2,distr1,222,64,50,2,1,distr2,272,34,50,3,3,17,18,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107153982,42,倾听者,亮?,1503107155031,close,target,255,96,50,1,2,distr1,222,64,50,2,1,distr2,272,34,50,3,3,17,18,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107172790,43,演说者,棕色,1503107174650,split,target,15,24,50,3,3,distr1,237,1,50,1,2,distr2,238,93,50,2,1,18,44,35,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107184659,44,演说者,蓝色,1503107186551,far,target,213,73,50,2,2,distr1,308,76,50,3,3,distr2,112,81,50,1,1,37,67,103,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107193874,45,演说者,绿,1503107197222,split,distr1,90,88,50,1,2,target,158,85,50,3,3,distr2,117,7,50,2,1,17,30,34,false
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107202176,46,演说者,绿,1503107205548,far,target,106,51,50,1,3,distr2,228,88,50,2,1,distr1,216,12,50,3,2,41,70,23,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107221492,47,演说者,紫色,1503107228813,close,target,256,28,50,1,2,distr1,234,54,50,3,1,distr2,279,97,50,2,3,12,17,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107226439,47,演说者,浅,1503107228813,close,target,256,28,50,1,2,distr1,234,54,50,3,1,distr2,279,97,50,2,3,12,17,17,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107235478,48,演说者,黄色,1503107237330,far,target,57,62,50,3,3,distr1,25,68,50,1,2,distr2,138,69,50,2,1,35,25,58,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107244135,49,演说者,紫色,1503107246263,close,target,323,36,50,2,3,distr2,353,28,50,1,1,distr1,342,33,50,3,2,9,13,5,true
1613-8c09fc2e-5e1e-466c-9d76-2c5b9251adb9,1503107265351,50,演说者,粉红,1503107267306,far,target,331,68,50,3,2,distr2,3,88,50,2,1,distr1,39,50,50,1,3,50,27,33,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174145914,1,倾听者,你好?,1503174194172,split,target,319,99,50,3,2,distr1,333,68,50,2,3,distr2,58,68,50,1,1,11,78,72,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174200051,2,演说者,是的，你好,1503174220516,far,target,41,7,50,1,3,distr1,101,67,50,3,2,distr2,290,74,50,2,1,33,40,100,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174219197,2,演说者,灰色,1503174220516,far,target,41,7,50,1,3,distr1,101,67,50,3,2,distr2,290,74,50,2,1,33,40,100,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174248197,3,演说者,黄绿色,1503174257963,close,target,72,50,50,3,3,distr1,136,93,50,1,1,distr2,121,46,50,2,2,19,14,14,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174277559,4,演说者,红,1503174280519,far,target,353,96,50,3,1,distr1,238,73,50,2,2,distr2,40,77,50,1,3,49,38,75,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174314419,5,演说者,蓝灰色,1503174319942,split,target,246,12,50,3,3,distr1,355,6,50,2,2,distr2,22,74,50,1,1,13,37,26,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174345452,6,演说者,绿色,1503174347856,far,target,79,60,50,3,1,distr2,313,36,50,1,3,distr1,169,56,50,2,2,26,77,53,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174356700,7,演说者,绿色,1503174358333,far,target,124,98,50,3,1,distr2,232,79,50,2,3,distr1,13,51,50,1,2,72,80,46,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174381523,8,演说者,更棕,1503174390619,close,target,50,19,50,2,3,distr2,101,29,50,1,1,distr1,64,9,50,3,2,7,16,16,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174412197,9,演说者,绿色,1503174473811,far,target,106,34,50,1,1,distr2,76,83,50,3,3,distr1,352,92,50,2,2,68,21,74,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174431886,9,倾听者,哪个？,1503174473811,far,target,106,34,50,1,1,distr2,76,83,50,3,3,distr1,352,92,50,2,2,68,21,74,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174448012,9,倾听者,有两个,1503174473811,far,target,106,34,50,1,1,distr2,76,83,50,3,3,distr1,352,92,50,2,2,68,21,74,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174461419,9,演说者,少黄,1503174473811,far,target,106,34,50,1,1,distr2,76,83,50,3,3,distr1,352,92,50,2,2,68,21,74,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174492566,10,倾听者,好,1503174508861,split,target,69,36,50,3,3,distr1,137,14,50,1,2,distr2,284,83,50,2,1,19,78,43,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174499173,10,演说者,更棕,1503174508861,split,target,69,36,50,3,3,distr1,137,14,50,1,2,distr2,284,83,50,2,1,19,78,43,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174544986,11,演说者,更深的灰色，更蓝,1503174588099,split,distr2,170,52,50,1,3,distr1,34,10,50,2,2,target,103,5,50,3,1,11,23,30,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174564935,11,倾听者,?,1503174588099,split,distr2,170,52,50,1,3,distr1,34,10,50,2,2,target,103,5,50,3,1,11,23,30,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174581518,11,演说者,蓝灰色,1503174588099,split,distr2,170,52,50,1,3,distr1,34,10,50,2,2,target,103,5,50,3,1,11,23,30,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174607512,12,演说者,紫色,1503174609301,far,target,242,25,50,3,3,distr2,357,29,50,2,1,distr1,110,75,50,1,2,62,27,69,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174627990,13,演说者,橙子,1503174629993,far,target,20,68,50,2,1,distr2,136,18,50,1,2,distr1,172,92,50,3,3,62,45,26,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174650517,14,演说者,浅蓝色,1503174658895,split,target,227,94,50,2,1,distr2,230,10,50,1,3,distr1,238,96,50,3,2,7,25,29,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174681033,15,演说者,深褐色,1503174690966,close,target,57,18,50,1,2,distr2,75,23,50,2,1,distr1,133,31,50,3,3,17,6,12,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174707548,16,演说者,橙子,1503174708849,far,target,31,57,50,3,2,distr1,241,51,50,1,1,distr2,306,16,50,2,3,58,39,25,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174736785,17,演说者,更绿,1503174772935,split,target,88,23,50,1,2,distr2,276,76,50,3,3,distr1,77,32,50,2,1,6,73,79,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174754764,17,演说者,颜色较深,1503174772935,split,target,88,23,50,1,2,distr2,276,76,50,3,3,distr1,77,32,50,2,1,6,73,79,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174790673,18,倾听者,谢谢,1503174802878,close,target,256,11,50,1,1,distr1,275,18,50,3,3,distr2,346,31,50,2,2,7,19,17,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174798769,18,演说者,深紫色,1503174802878,close,target,256,11,50,1,1,distr1,275,18,50,3,3,distr2,346,31,50,2,2,7,19,17,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174833915,19,演说者,深绿色,1503174849756,close,distr1,90,25,50,1,3,distr2,114,5,50,3,2,target,129,16,50,2,1,9,11,16,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174886551,20,演说者,darker blue,1503174896474,split,target,185,50,50,3,3,distr1,183,68,50,2,2,distr2,134,24,50,1,1,7,23,25,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174919149,21,演说者,哎呀，对不起,1503174939817,far,target,117,1,50,2,3,distr2,258,60,50,3,2,distr1,33,64,50,1,1,27,35,62,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174932083,21,演说者,灰色,1503174939817,far,target,117,1,50,2,3,distr2,258,60,50,3,2,distr1,33,64,50,1,1,27,35,62,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503174956830,22,演说者,粉,1503174980593,close,target,307,82,50,2,3,distr2,273,67,50,3,2,distr1,298,46,50,1,1,8,18,12,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175003293,23,演说者,更红,1503175005589,far,target,338,68,50,1,2,distr1,275,88,50,3,1,distr2,203,90,50,2,3,29,51,40,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175022172,24,演说者,棕色,1503175025562,split,target,26,37,50,1,2,distr2,326,66,50,3,1,distr1,28,68,50,2,3,10,37,44,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175047663,25,倾听者,都是绿色的,1503175089430,close,target,68,73,50,3,1,distr2,86,39,50,2,2,distr1,74,63,50,1,3,5,16,11,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175050392,25,演说者,难以形容,1503175089430,close,target,68,73,50,3,1,distr2,86,39,50,2,2,distr1,74,63,50,1,3,5,16,11,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175062264,25,倾听者,haha,1503175089430,close,target,68,73,50,3,1,distr2,86,39,50,2,2,distr1,74,63,50,1,3,5,16,11,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175083533,25,演说者,最黄,1503175089430,close,target,68,73,50,3,1,distr2,86,39,50,2,2,distr1,74,63,50,1,3,5,16,11,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175102930,26,倾听者,*high five*,1503175107340,far,distr2,299,2,50,1,2,target,342,32,50,3,1,distr1,50,27,50,2,3,41,21,25,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175105500,26,演说者,紫色,1503175107340,far,distr2,299,2,50,1,2,target,342,32,50,3,1,distr1,50,27,50,2,3,41,21,25,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175138366,27,演说者,棕色，无红色,1503175143534,close,target,37,25,50,3,1,distr2,35,9,50,2,2,distr1,21,32,50,1,3,12,10,15,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175162869,28,演说者,深蓝,1503175165895,split,distr1,211,87,50,3,3,target,199,13,50,1,1,distr2,11,19,50,2,2,17,29,35,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175184300,29,演说者,深紫色,1503175195945,split,target,292,26,50,2,3,distr2,144,93,50,1,1,distr1,308,83,50,3,2,14,59,104,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175222579,30,演说者,橙子,1503175224135,far,target,22,84,50,2,1,distr1,171,20,50,1,2,distr2,57,45,50,3,3,44,38,29,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175247905,31,演说者,灰色，混合紫色,1503175258498,split,target,316,5,50,1,3,distr1,217,0,50,3,2,distr2,21,43,50,2,1,9,23,22,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175272916,32,演说者,紫色,1503175275355,far,target,271,60,50,3,3,distr1,89,4,50,2,2,distr2,223,26,50,1,1,44,21,25,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175291580,33,演说者,绿色,1503175294683,far,target,122,35,50,1,1,distr2,355,2,50,2,2,distr1,36,77,50,3,3,40,31,30,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175310348,34,演说者,粉,1503175314850,close,target,342,98,50,3,1,distr2,351,31,50,2,2,distr1,14,62,50,1,3,17,16,19,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175330366,35,演说者,蓝色,1503175331813,far,target,177,43,50,2,1,distr2,35,11,50,3,2,distr1,133,48,50,1,3,23,29,30,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175355277,36,演说者,灰色与紫色混合,1503175366668,close,target,327,10,50,1,3,distr1,235,10,50,3,2,distr2,323,25,50,2,1,12,11,19,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175392201,37,演说者,深绿色，绿色混合蓝色,1503175403740,close,distr1,161,33,50,2,3,distr2,116,39,50,1,1,target,134,15,50,3,2,10,16,16,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175427795,38,演说者,最棕色,1503175432154,close,target,76,31,50,1,1,distr2,91,52,50,2,2,distr1,122,62,50,3,3,17,11,7,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175448857,39,演说者,蓝色,1503175450331,far,target,210,96,50,1,3,distr1,50,98,50,3,1,distr2,10,52,50,2,2,69,45,47,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175479935,40,演说者,紫色，难以形容,1503175492010,close,distr1,272,7,50,1,2,target,293,24,50,2,1,distr2,320,33,50,3,3,15,7,18,false
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175514959,41,演说者,更棕色，少橙色,1503175524521,close,target,33,58,50,1,1,distr1,27,96,50,2,2,distr2,24,77,50,3,3,13,12,5,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175544418,42,演说者,更蓝,1503175552888,close,target,189,33,50,2,2,distr2,173,22,50,3,3,distr1,130,10,50,1,1,17,9,9,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175595951,43,演说者,深绿色，绿色混合灰色,1503175604735,split,target,153,48,50,3,1,distr1,157,95,50,2,3,distr2,247,94,50,1,2,14,63,75,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175636298,44,演说者,较深的紫色，紫色与灰色混合,1503175646202,far,target,345,16,50,3,2,distr1,246,45,50,2,3,distr2,36,64,50,1,1,29,34,62,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175662886,45,演说者,红,1503175664191,split,target,357,98,50,3,1,distr2,327,9,50,1,3,distr1,23,46,50,2,2,18,31,25,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175690189,46,演说者,浅绿色，绿色混合蓝色,1503175702816,split,target,152,65,50,2,2,distr1,124,35,50,1,3,distr2,73,4,50,3,1,12,29,23,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175728529,47,演说者,蓝灰色,1503175731143,close,target,264,2,50,1,1,distr1,13,22,50,2,2,distr2,33,16,50,3,3,16,14,14,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175752639,48,演说者,明亮的蓝色，蛋壳,1503175765073,split,target,195,82,50,3,3,distr1,208,42,50,1,2,distr2,352,91,50,2,1,16,64,49,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175793126,49,演说者,黄绿色,1503175803070,close,target,92,66,50,2,2,distr2,130,83,50,1,3,distr1,124,40,50,3,1,12,8,15,true
7172-e1df4e16-d9c5-45b3-97b8-2c765ca4a2ff,1503175831492,50,演说者,蓝色混合绿色，中间色,1503175850491,split,target,160,98,50,2,2,distr1,137,68,50,3,1,distr2,185,75,50,1,3,12,28,34,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194374664,1,演说者,绿色,1503194377208,far,target,157,72,50,1,3,distr2,205,94,50,3,2,distr1,56,52,50,2,1,28,48,66,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194382251,2,演说者,绿色,1503194384124,split,target,120,28,50,1,1,distr2,324,90,50,2,2,distr1,72,28,50,3,3,11,78,66,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194388667,3,演说者,绿色,1503194390540,far,target,90,17,50,2,2,distr1,295,7,50,3,1,distr2,287,78,50,1,3,36,66,26,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194405388,4,演说者,黄色,1503194407899,split,target,73,81,50,2,3,distr2,198,13,50,3,2,distr1,64,51,50,1,1,11,45,38,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194413032,5,演说者,黄色,1503194416345,far,target,74,82,50,3,2,distr1,206,61,50,2,1,distr2,278,33,50,1,3,67,83,31,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194430651,6,演说者,紫色,1503194432561,far,target,294,13,50,2,3,distr1,8,84,50,3,2,distr2,236,71,50,1,1,33,29,51,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194451329,7,演说者,紫色,1503194453045,close,target,267,45,50,1,2,distr1,311,22,50,3,1,distr2,243,10,50,2,3,17,19,15,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194464637,8,演说者,绿色,1503194466620,close,target,119,86,50,3,3,distr1,152,83,50,2,1,distr2,97,59,50,1,2,11,9,13,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194477839,9,演说者,灰色,1503194481461,split,target,207,4,50,2,1,distr2,144,22,50,3,3,distr1,225,7,50,1,2,5,22,26,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194496522,10,演说者,橙色,1503194498585,split,target,15,74,50,1,1,distr1,19,44,50,2,3,distr2,294,16,50,3,2,10,34,30,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194505044,11,演说者,橙色,1503194508860,far,target,20,75,50,3,3,distr2,252,69,50,2,1,distr1,332,30,50,1,2,32,54,29,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194519691,12,演说者,紫色,1503194538701,close,target,313,14,50,2,3,distr2,299,20,50,3,1,distr1,301,35,50,1,2,13,7,7,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194536176,12,演说者,浅色,1503194538701,close,target,313,14,50,2,3,distr2,299,20,50,3,1,distr1,301,35,50,1,2,13,7,7,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194564231,13,演说者,浅橙色,1503194566510,split,target,16,58,50,2,3,distr2,244,74,50,1,2,distr1,8,96,50,3,1,10,50,53,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194582814,14,演说者,蓝色,1503194584925,close,target,225,42,50,3,2,distr1,199,27,50,2,1,distr2,204,41,50,1,3,17,15,6,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194605245,15,演说者,蓝色,1503194606980,far,target,250,84,50,3,3,distr2,23,4,50,1,2,distr1,174,35,50,2,1,50,39,28,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194626902,16,演说者,红,1503194629096,far,target,344,22,50,3,1,distr1,77,26,50,1,2,distr2,189,27,50,2,3,44,43,28,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194636557,17,演说者,蓝色,1503194638717,far,target,220,92,50,1,2,distr2,96,68,50,2,1,distr1,168,55,50,3,3,50,72,24,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194647217,18,演说者,绿色,1503194649269,split,target,86,39,50,3,3,distr2,326,83,50,1,2,distr1,115,28,50,2,1,9,76,76,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194656576,19,演说者,绿色,1503194658887,close,target,123,37,50,2,1,distr2,91,48,50,1,3,distr1,154,46,50,3,2,10,9,16,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194672344,20,演说者,紫色,1503194674535,split,target,268,39,50,1,3,distr1,223,71,50,2,2,distr2,143,87,50,3,1,15,64,68,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194691371,21,演说者,绿色,1503194693653,close,target,130,85,50,1,3,distr1,75,66,50,2,2,distr2,112,38,50,3,1,14,16,16,true
5135-1bc62d6c-763e-4c3b-9a2c-dfc03bb25927,1503194701151,22,演说者,紫色,1503194703058,close,target,322,48,50,3,3,distr1,339,58,50,1,2,distr2,325,16,50,2,1,10,14,16,true
