index,gameid,epochTime,roundNum,sender,contents
3821,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951442260,36,演说者,中紫色
3822,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951456632,37,演说者,中紫色
3823,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951465224,38,演说者,中紫色
3824,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951500503,39,演说者,中等兰花
3825,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951542520,40,演说者,绿色
3826,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951583339,41,演说者,深紫色
3827,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951604437,42,演说者,灰色
3828,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951628279,43,演说者,黄色
3829,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951645722,44,演说者,绿色
3830,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951671906,45,演说者,灰色
3831,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951695780,46,演说者,橄榄
3832,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951717758,47,演说者,中紫色
3833,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951737879,48,演说者,中等兰花
3834,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951760770,49,演说者,中紫色
3835,3713-c5194036-03d2-4b55-9dce-682a0b9e5ddb,1503951781617,50,演说者,绿色
3836,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953745540,1,演说者,你好
3837,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953777268,1,倾听者,你好
3838,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953835487,1,演说者,选择我提供的颜色
3839,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953856546,1,倾听者,我会尽力。
3840,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953932828,1,演说者,找到这种颜色：灰色
3841,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953952901,2,演说者,找到这种颜色：红色
3842,9716-36348eb7-eb78-4535-93e7-43824b798625,1503953973181,3,演说者,找到这种颜色：蓝色
3843,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955337826,4,演说者,找到这种颜色：绿色
3844,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955369456,5,演说者,Grey 
3845,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955384539,5,演说者,找到这种颜色：灰色
3846,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955440412,6,演说者,找到这种颜色：蓝色
3847,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955463267,7,演说者,找到这种颜色：灰色
3848,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955473608,8,演说者,找到这种颜色：灰色
3849,9716-36348eb7-eb78-4535-93e7-43824b798625,1503955530972,9,演说者,学员蓝
3903,9593-b175153d-e028-4ccb-8cb0-d69b766438fc,1503989361762,0,演说者,第一个是浅祿色
3904,6135-5f34d34f-a677-4d5d-b2ee-e9f85e26ff37,1504023594137,0,演说者,等...
3905,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028484818,1,演说者,你叫什么名字。
3906,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028575372,1,倾听者,我的名字叫杰夫
3907,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028607728,1,演说者,现在时间到你做的最好
3908,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028639494,1,演说者,红
3909,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028661180,2,演说者,蓝色
3910,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028713505,3,演说者,蓝色
3911,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028731191,4,演说者,黄色
3912,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028775146,5,演说者,粉
3913,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504028973679,6,演说者,海洋
3914,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029006331,7,演说者,海洋
3915,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029043496,8,演说者,兰花
3916,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029076881,9,演说者,兰花
3917,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029095392,10,演说者,蓝色
3918,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029119671,11,演说者,灰色
3919,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029137912,12,演说者,绿色
3920,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029415761,13,演说者,蓝色
3921,1918-d5a7e553-81a2-4f39-aa69-4e67f5f213bc,1504029440804,14,演说者,兰花
3922,7465-655f24f2-9a4a-4496-bb44-627876bc6e66,1504050893474,0,演说者,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
3923,3251-e0194137-3316-4752-be7c-d064a706304e,1504060117873,1,演说者, 你好
3924,3251-e0194137-3316-4752-be7c-d064a706304e,1504060120188,1,演说者,灰色
3925,3251-e0194137-3316-4752-be7c-d064a706304e,1504060134587,2,演说者,带点红
3926,3251-e0194137-3316-4752-be7c-d064a706304e,1504060147029,3,倾听者,你好
3927,3251-e0194137-3316-4752-be7c-d064a706304e,1504060151695,3,演说者,=)
3928,3251-e0194137-3316-4752-be7c-d064a706304e,1504060154077,3,演说者,深蓝
3929,3251-e0194137-3316-4752-be7c-d064a706304e,1504060164266,4,演说者,浅蓝
3930,3251-e0194137-3316-4752-be7c-d064a706304e,1504060182444,5,演说者,青
3931,3251-e0194137-3316-4752-be7c-d064a706304e,1504060241842,6,演说者,青但不是绿草青
3932,3251-e0194137-3316-4752-be7c-d064a706304e,1504060251332,6,演说者,可以理解吗
3933,3251-e0194137-3316-4752-be7c-d064a706304e,1504060267461,6,演说者,比较特别的青色
3934,3251-e0194137-3316-4752-be7c-d064a706304e,1504060282916,7,演说者,灰
3935,3251-e0194137-3316-4752-be7c-d064a706304e,1504060296095,8,演说者,粉紫
3936,3251-e0194137-3316-4752-be7c-d064a706304e,1504060316249,9,演说者,褐色
3937,3251-e0194137-3316-4752-be7c-d064a706304e,1504060342756,10,演说者,灰
3938,3251-e0194137-3316-4752-be7c-d064a706304e,1504060359671,11,演说者,青
3939,3251-e0194137-3316-4752-be7c-d064a706304e,1504060373801,12,演说者,紫
3940,3251-e0194137-3316-4752-be7c-d064a706304e,1504060387597,13,演说者,刚刚的粉紫
3941,3251-e0194137-3316-4752-be7c-d064a706304e,1504060431060,14,演说者,带棕的青
3942,3251-e0194137-3316-4752-be7c-d064a706304e,1504060434271,14,演说者,能够理解
3943,3251-e0194137-3316-4752-be7c-d064a706304e,1504060436595,14,演说者,吗？
3944,3251-e0194137-3316-4752-be7c-d064a706304e,1504060445173,14,演说者,迷彩那样的
3945,3251-e0194137-3316-4752-be7c-d064a706304e,1504060454644,15,演说者,紫
3946,3251-e0194137-3316-4752-be7c-d064a706304e,1504060466194,16,演说者,蓝
3947,3251-e0194137-3316-4752-be7c-d064a706304e,1504060490478,17,演说者,最深的紫
3948,3251-e0194137-3316-4752-be7c-d064a706304e,1504060494907,17,演说者,紫灰
3949,3251-e0194137-3316-4752-be7c-d064a706304e,1504060504885,18,演说者,灰
3950,3251-e0194137-3316-4752-be7c-d064a706304e,1504060538320,19,演说者,灰
3951,3251-e0194137-3316-4752-be7c-d064a706304e,1504060583992,20,演说者,灰
3952,3251-e0194137-3316-4752-be7c-d064a706304e,1504060594172,21,演说者,紫
3953,3251-e0194137-3316-4752-be7c-d064a706304e,1504060610584,22,演说者,浅蓝
3954,3251-e0194137-3316-4752-be7c-d064a706304e,1504060650085,23,演说者,灰
3955,3251-e0194137-3316-4752-be7c-d064a706304e,1504060657509,24,演说者,紫
3956,3251-e0194137-3316-4752-be7c-d064a706304e,1504060677630,25,演说者,较深的蓝
3957,3251-e0194137-3316-4752-be7c-d064a706304e,1504060687147,26,演说者,粉
3958,3251-e0194137-3316-4752-be7c-d064a706304e,1504060720529,27,演说者,最浅的青
3959,3251-e0194137-3316-4752-be7c-d064a706304e,1504060725633,27,演说者,较亮的
3960,3251-e0194137-3316-4752-be7c-d064a706304e,1504060730664,28,演说者,粉
3961,3251-e0194137-3316-4752-be7c-d064a706304e,1504060746278,29,演说者,青
3962,3251-e0194137-3316-4752-be7c-d064a706304e,1504060754911,30,演说者,浅蓝
3963,3251-e0194137-3316-4752-be7c-d064a706304e,1504060768785,31,演说者,紫
3964,3251-e0194137-3316-4752-be7c-d064a706304e,1504060793447,32,演说者,带蓝的
3965,3251-e0194137-3316-4752-be7c-d064a706304e,1504060799179,32,演说者,最亮
3966,3251-e0194137-3316-4752-be7c-d064a706304e,1504060816372,33,演说者,带点粉
3967,3251-e0194137-3316-4752-be7c-d064a706304e,1504060824656,33,演说者,不是紫或褐
3968,3251-e0194137-3316-4752-be7c-d064a706304e,1504060842332,33,演说者,像藕那样的色
3969,3251-e0194137-3316-4752-be7c-d064a706304e,1504060872641,34,演说者,粉
3970,3251-e0194137-3316-4752-be7c-d064a706304e,1504060929917,35,演说者,不是紫或蓝
3971,3251-e0194137-3316-4752-be7c-d064a706304e,1504060949559,36,演说者,褐
3972,3251-e0194137-3316-4752-be7c-d064a706304e,1504060965363,37,演说者,青
3973,3251-e0194137-3316-4752-be7c-d064a706304e,1504060987241,38,演说者,最黯淡的
3974,3251-e0194137-3316-4752-be7c-d064a706304e,1504060998274,38,演说者,不带棕
3975,3251-e0194137-3316-4752-be7c-d064a706304e,1504061042095,39,演说者,最黯淡的紫
3976,3251-e0194137-3316-4752-be7c-d064a706304e,1504061054702,40,演说者,青
3977,3251-e0194137-3316-4752-be7c-d064a706304e,1504061069084,41,演说者,灰青
3978,3251-e0194137-3316-4752-be7c-d064a706304e,1504061092902,42,演说者,较暗淡的粉 
3979,3251-e0194137-3316-4752-be7c-d064a706304e,1504061104559,43,演说者,迷彩
3980,3251-e0194137-3316-4752-be7c-d064a706304e,1504061129598,44,演说者,粉
3981,3251-e0194137-3316-4752-be7c-d064a706304e,1504061144323,45,演说者,紫
3982,3251-e0194137-3316-4752-be7c-d064a706304e,1504061166989,46,演说者,紫
3983,3251-e0194137-3316-4752-be7c-d064a706304e,1504061174743,47,演说者,迷彩
3984,3251-e0194137-3316-4752-be7c-d064a706304e,1504061196842,48,演说者,带紫和灰
3985,3251-e0194137-3316-4752-be7c-d064a706304e,1504061216031,49,演说者,不带紫的灰
3986,3251-e0194137-3316-4752-be7c-d064a706304e,1504061231570,50,演说者,蓝
3987,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066110707,1,倾听者,你好?
3988,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066114579,1,演说者,你好
3989,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066175363,1,演说者,黄梨的颜色
3990,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066198543,2,演说者,黑白之间
3991,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066234641,3,演说者,三个里面最深的色
3992,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066263430,4,演说者,蓝莓的颜色
3993,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066288587,5,演说者,一点点天空的颜色
3994,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066314794,6,演说者,深的天空颜色
3995,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066353607,7,演说者,一点点黑白之间，一点点天空
3996,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066384674,8,演说者,最深的天空颜色
3997,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066424166,9,演说者,最接近天空颜色
3998,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066447343,10,演说者,女孩喜欢的颜色
3999,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066463722,11,演说者,天空
4000,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066478230,12,演说者,女孩
4001,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066509914,13,演说者,最纳闷的颜色
4002,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066541463,14,演说者,不一样的颜色
4003,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066562647,15,演说者,玫瑰颜色
4004,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066591862,16,演说者,最黑白之间的
4005,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066600078,16,演说者,浅
4006,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066616636,17,演说者,女孩
4007,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066660942,18,演说者,比较纳闷的叶子颜色
4008,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066698178,19,演说者,一点点天空颜色
4009,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066724975,20,演说者,最深的黑白之间
4010,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066745658,21,演说者,叶子
4011,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066767534,21,演说者,的颜色
4012,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066785622,22,演说者,叶子颜色
4013,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066806926,23,演说者,叶子
4014,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066833573,24,演说者,最浅的黑白之间
4015,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066854046,25,演说者,最浅的
4016,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066885166,26,演说者,太阳
4017,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066918087,27,演说者,叶子色加上天空色
4018,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066947954,28,演说者,女孩
4019,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066951578,28,演说者,最深的
4020,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066974878,29,演说者,天空
4021,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504066999638,29,演说者,色
4022,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067008906,30,演说者,天空色
4023,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067040963,31,演说者,蓝莓的色
4024,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067061311,32,演说者,叶子
4025,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067075106,32,演说者,亮的
4026,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067115642,33,演说者,亮的，茄子色
4027,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067141658,34,演说者,最接近叶子色
4028,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067202610,35,演说者,叶子色，最浅的
4029,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067226282,36,演说者,天空
4030,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067258495,37,演说者,最接近天空se
4031,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067282158,38,演说者,最接近叶子
4032,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067283914,38,演说者,色
4033,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067300990,39,演说者,最亮的
4034,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067321439,40,演说者,天空，深的
4035,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067370111,41,演说者,最深的，接近茄子
4036,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067392670,42,演说者,女孩
4037,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067413882,43,演说者,茄子色
4038,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067436706,44,演说者,最接近玫瑰色
4039,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067458955,45,演说者,血色
4040,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067485950,46,演说者,最亮的叶子色
4041,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067508174,47,演说者,不是叶子色
4042,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067528294,48,演说者,最深的
4043,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067539310,48,演说者,叶子色
4044,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067561238,49,演说者,最浅的天空
4045,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067565446,49,演说者,亮的
4046,4733-58f62658-c52c-4fff-b103-b98a7c7697c9,1504067585102,50,演说者,女孩
4099,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069418585,1,演说者,你能听到我吗。
4100,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069476732,1,演说者,这个游戏现在开始了。
4101,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069646896,2,演说者,发现他的颜色如下：灰色
4102,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069655593,3,演说者,发现他的颜色如下：灰色
4103,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069689453,4,演说者,找到他的颜色如下：蓝色
4104,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069735711,5,演说者,找到他的颜色如下：绿色
4105,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069748119,6,演说者,找到他的颜色如下：绿色
4106,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069757363,7,演说者,找到他的颜色如下：绿色
4107,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069770825,8,演说者,找到他的颜色如下：蓝色
4108,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069811053,9,演说者,发现他的颜色如下：紫色
4109,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069866879,10,演说者,找到他的颜色如下：绿色
4110,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069882915,11,演说者,发现他的颜色如下：灰色
4111,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069895659,12,演说者,找到他的颜色如下：绿色
4112,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069922364,13,演说者,发现他的颜色如下：紫色
4113,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069933684,14,演说者,发现他的颜色如下：灰色
4114,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069959487,15,演说者,发现他的颜色如下：灰色
4115,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069971655,16,演说者,找到他的颜色如下：绿色
4116,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504069987363,17,演说者,发现他的颜色如下：紫色
4117,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070023455,18,演说者,发现他的颜色如下：红色
4118,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070035261,19,演说者,发现他的颜色如下：紫色
4119,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070046172,20,演说者,找到他的颜色如下：绿色
4120,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070057006,21,演说者,发现他的颜色如下：紫色
4121,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070102849,22,演说者,发现他的颜色如下：黄色
4122,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070123426,23,演说者,发现他的颜色如下：紫色
4123,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070132370,24,演说者,发现他的颜色如下：紫色
4124,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070143588,25,演说者,找到他的颜色如下：蓝色
4125,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070157318,26,演说者,找到他的颜色如下：绿色
4126,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070165017,27,演说者,找到他的颜色如下：绿色
4127,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070180454,28,演说者,发现他的颜色如下：灰色
4128,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070192495,29,演说者,找到他的颜色如下：绿色
4129,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070206240,30,演说者,发现他的颜色如下：灰色
4130,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070219241,31,演说者,找到他的颜色如下：蓝色
4131,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070229737,32,演说者,发现他的颜色如下：灰色
4132,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070240628,33,演说者,找到他的颜色如下：蓝色
4133,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070252452,34,演说者,发现他的颜色如下：紫色
4134,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070263612,35,演说者,找到他的颜色如下：绿色
4135,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070274981,36,演说者,发现他的颜色如下：红色
4136,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070285679,37,演说者,找到他的颜色如下：绿色
4137,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070294823,38,演说者,找到他的颜色如下：蓝色
4138,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070305607,39,演说者,发现他的颜色如下：灰色
4139,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070314867,40,演说者,发现他的颜色如下：灰色
4140,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070327953,41,演说者,发现他的颜色如下：灰色
4141,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070340643,42,演说者,找到他的颜色如下：蓝色
4142,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070348771,43,演说者,找到他的颜色如下：蓝色
4143,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070361589,44,演说者,发现他的颜色如下：黄色
4144,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070373172,45,演说者,发现他的颜色如下：灰色
4145,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070383301,46,演说者,发现他的颜色如下：黄色
4146,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070399034,47,演说者,发现他的颜色如下：紫色
4147,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070409607,48,演说者,发现他的颜色如下：灰色
4148,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070420227,49,演说者,发现他的颜色如下：黄色
4149,1062-5250acff-a1c6-499b-af16-212bc1953e10,1504070435874,50,演说者,发现他的颜色如下：灰色
4150,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088071247,1,演说者,偏黄
4151,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088114212,1,演说者,快点
4152,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088153953,2,演说者,灰色带点绿
4153,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088178042,3,演说者,偏暗的紫色
4154,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088191401,4,演说者,最亮的绿
4155,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088205556,5,演说者,粉红
4156,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088224631,6,演说者,灰土色
4157,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088252538,7,演说者,比较亮的灰色
4158,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088273359,8,演说者,灰色
4159,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088297749,9,演说者,有点亮的灰色
4160,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088310656,10,演说者,黄色
4161,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088324295,11,演说者,粉红
4162,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088359359,12,演说者,比较暗的粉红
4163,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088379692,13,演说者,橘色
4164,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088418438,14,演说者,粉红
4165,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088442663,15,演说者,红
4166,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088456839,16,演说者,紫色
4167,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088497150,17,演说者,蓝色
4168,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088509323,18,演说者,粉红
4169,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088546210,19,演说者,粉红
4170,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088568560,20,演说者,土黄
4171,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088613176,21,演说者,不是荧光绿
4172,9367-6b5c55e8-6678-425f-8d4b-5fd155c7406d,1504088615956,21,演说者,不是灰色
